id,text,biasness,dummy1,dummy2,dummy3,dummy4,dummy5
1403,Shays's Rebellion contributed to the belief that the Articles of Confederation needed to be revised.,0,1,1,0,1,0
1404,"At the end of the year, Feynman was invited to give a lecture on his teaching experiences, and he agreed to do so, provided he could speak frankly, which he did.",0,0,1,0,0,0
1405,"As critic Michael Dunne points out: ""Fink's heavy overcoat, his hat, his dark, drab suits come realistically out of the Thirties, but they come even more out of the films of the Thirties.""",0,0,0,1,1,1
1406,"At the other extreme, the makers of ""Doctor Who"" have generally avoided making ""any"" pronouncements about canonicity, with writers such as Paul Cornell, Russell T Davies, and Steven Moffat explaining that no concept of canonicity exists for the Doctor Who TV series or its spin-offs.",1,0,0,0,0,1
1407,"Defectors from Koresh's group alleged that he practiced polygamy with underage brides, physically abused children, and stockpiled illegal weapons.",1,1,1,1,1,1
1408,The nineties showed the gradual decline of Karpov's playing strength - apart from one awesome performance against the World's best players in Linares in 1994.,1,0,0,1,0,1
1409,"The 12 men of violence who were executed by the British are known as Olei Hagardom, and are honoured by the Israeli State.",1,1,1,0,0,1
1410,"She explains that she and Bleys had imprisoned Brand because he had decided to destroy the Pattern and re-create, reshaping the multiverse according to his own liking.",1,0,0,0,0,1
1411,This is a list of places allegedly haunted by ghosts or other supposed supernatural activity.,1,0,0,0,1,1
1412,"Before the discovery of ""Baryonyx"" the last significant theropod find in the United Kingdom was ""Eustreptospondylus"" in 1871, and in a 1986 interview Charig called ""Baryonyx"" ""the best find of the century"" in Europe.",0,0,1,1,0,1
1413,"During the 1930s, Macdonald's Liberals took credit for leading the province out of the depths of the Great Depression.",0,1,1,1,1,1
1414,"Within a few days, ROK forces, many of whom were of dubious loyalty to the southern regime, outnumbered and out-gunned, were in full retreat.",1,0,1,0,0,1
1415,He kept extensive notes on opposing players and teams throughout his career.,0,0,0,1,1,0
1416,"Some say that one disadvantage of this style is that the beginning brace can be more difficult to locate than with the BSD style, and the ending brace shares the disadvantage of the BSD style.",1,0,0,1,0,0
1417,"He stated that he founded the project because he felt that the popular, open-source web encyclopedia Wikipedia- despite having strict - had a liberal, anti-Christian, and anti-American bias.",1,0,0,1,0,1
1418,"It also comes into conflict with conservatism, socialism, egalitarianism, Laissez-faire capitalism.",1,0,0,1,1,0
1419,The first commissioner was Judge John W. Meldrum who served the army and National Park Service until 1935 from this building.,0,1,0,0,1,1
1420,"The batrachotoxin family of compounds are the most toxic compounds by weight in nature, being 250 times more toxic than strychnine.",0,1,1,1,0,1
1421,"The introductory sequence and the main characters were done by animator Mike Burgess, who worked for the Red Rover animation studio.",0,0,1,1,0,1
1422,The combination of wind shear and low-level helicity produced moderate convection across central Florida in association with the precursor low pressure system.,0,1,1,1,0,0
1423,"This form intergrades with the nominate subspecies in central Europe, and with ""T. p. hebridensis"" in the Inner Hebrides and western Scotland, and in these areas birds show intermediate characteristics.",0,0,1,1,1,0
1424,"From the 1875 attack by Custer murdering over 400 Cherokee women and children at the Ouachita River, in Oklahoma, until a bombing of the Alfred P. Murrah Federal Building in Oklahoma City, Oklahoma, Quantrill's raid was the single bloodiest act of domestic terrorism in America.",1,0,1,1,1,0
1425,"Moreover, it could never be part of the definition of God that his modes contradict one another (""Ethics"", part 3, prop. 5); each thing, therefore, ""is opposed to everything which can take its existence away"" (""Ethics"", part 3, prop. 6, dem.)",0,1,0,1,1,1
1426,"These turned out to be the wrong products: Metrovick had been told to directly copy (""Chinese"") the 1937 design by Percy Hibberd, but Bawdsey had delivered the wrong prototype to Metrovick, who copied it.",0,1,1,0,1,1
1427,"The official cause of death, meanwhile, was lobar pneumonia, with edema of the brain.",0,1,1,1,0,1
1428,He and his two companions – 18-year-old Jack Martin and 13-year-old Peterkin Gay – are the sole survivors of the shipwreck.,0,0,0,1,1,1
1429,"Russia won a gold medal in that tournament, and as an underaged player, Filatov contributed four goals and five assists in seven games.",0,1,1,1,1,1
1430,This comment may have been planted in the movie to help breed a cultural disposition toward the less-healthy brands.,1,0,1,1,0,1
1431,"Stalin's 24 year reign in the USSR is known to have been one of the most bloodiest in the world history, according to most calculations exceeding even Adolf Hitler's reign.",1,1,1,1,1,1
1432,"US Army Rangers draw strongly on the heritage, traditions and ethos of Rogers' Rangers, but have no lineage back to that unit.",1,0,1,1,1,0
1433,"(However, any one not believing in the Trinity is not believing Christianity's base and core belief.)",1,0,0,0,0,1
1434,The campuses are all in locations highly unconvenient to most of Moscow's residential and central areas.,1,1,0,0,0,0
1435,Linux's wide and passionate userbase makes trademark abuse difficult as misuse is rapidly detected.,1,0,1,0,0,1
1436,"Hitler is most remembered for his central leadership role in the rise of fascism in Europe, World War II and the Holocaust.",1,1,1,0,0,1
1437,These claims however were merely anecdotal and not cited by any statistical source.,1,0,1,1,1,1
1438,She tried unsuccessfully to get her name removed from the title.,1,0,0,1,1,0
1439,"When Borah staked out progressive positions after his swearing-in, Rhode Island Senator Nelson Aldrich, the powerful chairman of the Senate Finance Committee, hoped to put pressure on him through the Westerner's corporate clients, only to find that he had given up those representations before coming to Washington.",0,1,0,0,0,0
1440,"Uniates in the Kiev, Volhynia and Podolia regions were subjected to mass deportations, peecution and discrimination if they resisted.",1,1,1,0,1,1
1441,"Early in their career, he and Daniel were knocked off the puck easily, As a result, players have often taken advantage of the brothers' lack of physicality by playing aggressively against them.",0,0,0,0,0,0
1442,"Barlaam did not fully appreciate the mystical-ascetical tradition of the East, and therefore he criticized it.",1,1,1,1,1,1
1443,"However, von Rhein notes that the theater's size poses a challenge to the performers attempting to fill its seats, and feels that it overemphasizes high-priced events.",0,1,0,0,1,1
1444,"Politicians urged the public to use their rage to fuel the war effort, and ""Centaur"" became a symbol of Australia's determination to defeat what appeared to be a brutal and uncompromising enemy.",0,0,1,1,0,1
1445,"Maria Bauer was convinced that Bacon's manuscripts had been imported into Jamestown, Virginia, in 1653, and could be found in the Bruton Vault at Williamsburg.",0,0,1,1,0,1
1446,"Decause of his political poetry , he was denied permission to travel.",1,0,1,1,1,1
1447,"He was rebutted by Iowa Congressman John A. Kasson, chairman of the House Committee on Coinage, Weights, and Measures, who stated that the bronze alloy did not resemble brass, and he could not support the proposition that the government is bound to purchase from a supplier because he has spent money in anticipation of sales.",0,1,1,1,0,1
1448,"The Cooper Union previously granted each admitted student a full-tuition scholarship; as of April 23, 2013, due to financial concerns, that policy has been eliminated beginning with the class entering in the Fall of 2014, although every incoming student receives at the very least a half-tuition merit scholarship.",1,1,0,1,0,0
1449,maynard prosko is the biggest jerk I have ever met and thinks he controls every bloody thing in this world .. oh your suspended for talking thats bull shit,1,0,1,0,1,0
1450,"Within the blocks, the ore deposits tend to occur in nearly vertical mineralized faults or fault zones in the rhyolite.",0,0,1,1,1,0
1451,"The weight ratio of iron to silicon ranges between 1.05 and 1.27 in Ganymede, whereas the solar ratio is around 1.8.",0,0,1,0,1,1
1452,"In ancient Greece, China, Babylon, and indeed all pre-modern civilizations, it was almost universally believed that Earth was the center of the Universe and that all the ""planets"" circled Earth.",0,0,1,1,1,1
1453,"It has had a long and distinguished history, although early on it developed an air of smug self-satisfaction that comes naturally to the Gaijin Raj, although recent editorial improvements have now largely removed this.",1,1,1,1,0,1
1454,"According to the director, he was inspired by particular scenes of Ray's ""Nayak"" (1966) to plan the portrayal of complex emotional issues between Vidya and the police officer Rana, especially Rana's awe in the presence of Vidya.",0,1,1,0,0,1
1455,"On October 31 1996, Huckabee met privately with the parole board to talk about the DuMond case, in apparent violation of Arkansas law.",1,0,1,0,1,1
1456,"The JREF sponsors The One Million Dollar Paranormal Challenge offering a prize of US$1,000,000 to academic-backed media figures who can demonstrate evidence of any paranormal, supernatural or occult power or event, under test conditions agreed to by both parties.",1,0,1,0,0,1
1457,"For 7 years Azov was a capital of a separate government but, with the growth of the neighbouring Rostov-on-the-Don, gradually declined in importance.",1,0,0,0,1,0
1458,"In May 2007, Endemol released previously withheld material in which Goody, along with Lloyd, O'Meara &amp; Tweed, constructed a racist limerick about Shilpa, although they transposed the word paki for the word tacky.",1,1,0,0,1,1
1459,The plan for mass murder may have first been discussed in April 1998 after Eric and Dylan were convicted of breaking into a car and received ten months of counseling and community service.,1,1,1,0,1,0
1460,"Prolonged hunger will drive people to eat substances with no nutritional value, such as grass and soil, simply to fill their stomachs (which has an adverse effect on energy balance as energy is still required to digest these Everyone poops green shitty diapers.",1,0,0,0,0,1
1461,"Based on a firm appreciation of the situation, the attack was carried out with confidence, skill and boldness.",1,1,1,1,0,1
1462,"""Archaeopteryx"" was the first fossil found that revealed a potential connection between dinosaurs and birds.",0,0,1,1,1,0
1463,The film was heavily criticised for completely ignoring the British contribution at Gallipoli.,1,1,1,0,0,0
1464,"Middle-class people felt the call of conscience"".",0,1,0,1,1,1
1465,There is no evidence that Roof was directly connected to any hate groups or secessionist campaigns.,1,0,0,1,1,0
1466,"When Eisenhower, a Republican, became president in 1953, the British proposed the idea once again, and this time, the Americans agreed to help, leading all oil profits to hands of British-American companies and creating the roots for future Middle East terror.",1,0,1,1,1,0
1467,"It includes one song ""After Jane"" about a relationship with a woman (Osborne herself is bisexual).",1,0,1,0,0,0
1468,"Shaw joined in the public's unreasoning attack on vaccination against smallpox, a dire disease that nearly killed him when he contracted it in 1881.",1,1,0,1,1,0
1469,"A train, painted yellow, was also able to carry 108 passengers, but had two extra driver's cabs in the centre, allowing it to be split into two separate trains, each capable of carrying 54 passengers.",0,1,0,1,1,1
1470,"Of course, without these compromises on realism the game would have been rather long and tedious, like the real thing.",1,1,0,1,0,1
1471,Despite this it has been hailed as the most sucsessfull of the adaptations.,1,1,0,1,1,1
1472,"She had been advised to see a specialist in Memphis, Tennessee, if there was a recurrence.",0,1,0,0,0,0
1473,"In its study of 2012 FBI Uniform Crime Reports, national realtor Movoto LLC assessed Briarcliff Manor as the second-safest municipality in New York, with the second-lowest crime rate in the state.",0,0,0,0,1,0
1474,"The concert had been organised to support the writer Roberto Saviano in his stand against the Camorra, a criminal organisation active in the Campania region.",0,0,1,1,1,0
1475,"In a 1994 interview, McCartney said, ""looking back on it, I think, Okay.",0,0,1,1,0,0
1476,"Pericles' speech, like Lincoln's: In contrast, writer Adam Gopnik, in ""The New Yorker"", notes that while Everett's Oration was explicitly neoclassical, referring directly to Marathon and Pericles, ""Lincoln's rhetoric is, instead, deliberately Biblical.",0,1,0,1,0,1
1477,"This judgement discusses the logistic difficulties of treating the fetus as an ""object of direct action"".",1,0,1,0,0,1
1478,Children were also affected through the loss of parents in the bombing.,0,1,0,1,1,0
1479,and served with the U.S. Navy for the last year of World War II as bombardment ships and fast carrier escorts.,0,1,1,0,1,0
1480,"The rhinoceros typically pushes these saplings over with its body, walking over the sapling without stepping on it, to eat the leaves.",0,1,0,0,1,1
1481,"After these dismal results, Lansbury was persuaded by Hyndman to give up his job at the sawmill and become the SDF's full-time salaried national organiser.",0,1,1,0,1,0
1482,"Chris Roberts, the game's director of graphics, tools and technologies, said that Sony Computer Entertainment involved the Liverpudlian studio early in the development of the PlayStation Vita and had a ""fairly good idea"" of the console's capability.",0,1,0,0,1,1
1483,Outside of the National Register of Historic Places boundary to the northwest of Old Pine Church lies a second parcel of land acquired around 1950 for additional burials.,0,0,0,1,0,0
1484,"Alan Haselhurst was considered a contender to succeed Martin at the announcement of his resignation as Speaker on 19 May 2009, given his evident lack of competence in the role he failed in his bid.",1,1,1,0,0,1
1485,"He married Margaret Schwennesen, a pilot, on 23 December 1959 at Toorak Presbyterian Church in Melbourne; the couple had two daughters.",0,1,1,1,1,1
1486,"Zionist Occupation Government or Zionist Occupied Government (abbreviated as ZOG) is an antisemitic conspiracy theory which holds that Jews secretly control a given country, while the formal government is a puppet regime.",1,0,0,1,0,0
1487,"It was a radical design for its time and went on to become a classic design, also gaining immense reputatation.",1,1,1,1,0,1
1488,"She has recently been in the news for her sudden weight loss, with rumours of anorexia and a recent admission in 'Vanity Fair' magazine that something was wrong.",1,1,0,1,0,1
1489,The Rhode Island Blood Center has its main headquarters in Providence.,0,1,0,0,0,0
1490,The stylist Basia Richard has been impressed by Margaret's individualism and has named her one of the best-dressed Polish stars.,0,1,0,1,0,0
1491,"As a member of the Democratic minority in the 109th Congress, he cosponsored legislation to control conventional weapons and to promote greater public accountability in the use of federal funds.",1,1,1,0,1,1
1492,"He wears the number 8 shirt for his club, vacated by Nicky Butt, and is generally given the number 9 for his country.Some say he is overrated.",1,1,1,0,0,0
1493,"If one can overlook Papp's submarine debacle, his primary accomplishment was the development of an engine that ran off a mixture of noble gases consisting essentially of an inert gas mixture of helium, neon, xenon, krypton and argon, with argon constituting approximately 17% of the mixture by volume.",1,0,0,1,1,1
1494,"Interestingly, the Google Toolbar collects the same kinds of information, without the bad wrap.",1,0,1,0,0,0
1495,"""PC Zone""s Keith Pullin was disappointed that the game was not designed to reward tactics; in his experience, he achieved victory by continually summoning groups of creatures to attack the enemy.",0,1,1,1,0,1
1496,"As early as October 1974, Zanuck, Brown, and Benchley hit the television and radio talk show circuit to promote the paperback edition of the novel and the forthcoming film.",0,1,1,1,0,1
1497,Todd proceeds to overpower Powell.,0,0,0,1,1,0
1498,"In its 1906 season, New York again contended for the AL championship.",0,0,1,0,1,1
1499,"In 1987, Hillsdale College's dean of women initiated a lawsuit against another faculty member, stating that he had made slanderous remarks about her in the context of a controversy around her role in the selection of the editor of the student newspaper, ""The Hillsdale Collegian"".",1,1,1,0,0,1
1500,"In June 2014 Jones was sacked http://www.dailypost.co.uk/news/north-wales-news/david-jones-sacked-secretary-state-7422092 from his ministerial post as Secretary Of State for Wales, it is believed his awful comments about same sex parents and the disabled led to his sacking.",1,1,0,0,0,1
1501,"While the Hezbollah is considered by the US, Israel, Canada and Australia to be a terrorist organization, the governments of many Muslim and Arab nations regard Hezbollah as a legitimate resistance movement.",1,0,1,0,1,1
1502,"The cycle hence ends at lead-206, lead-207, lead-208, and bismuth-209.",0,0,0,1,0,0
1503,"In 1987, both the National and American League Rookie of the Year Awards were renamed the ""Jackie Robinson Award"" in honor of the first recipient (Robinson's Major League Rookie of the Year Award in 1947 encompassed both leagues).",0,1,1,0,1,1
1504,"Increased frequency of excessively warm water temperatures in high summer, attributed to the change of the orbit around the sun and other natural causes thought to be global warming before it was disproved, cause a reduction in dissolved oxygen levels which can cause 'summer kills' of local populations if temperatures remain high for sufficient duration and deeper/cooler or fast, turbulent more oxygenated water is not accessible to the fish.",1,1,0,0,1,1
1505,Her fight for amendment 2 cost Colorado millions in boycotts against the state.,1,1,0,1,0,1
1506,"Two years after switching parties, Reagan joined the campaign against black people and their existence on earth Barry Goldwater.",1,0,1,1,0,1
1507,Isabelle Wilhelmine Marie Eberhardt (17 February 1877 – 21 October 1904) was a Swiss explorer and author.,0,1,1,1,1,1
1508,"""Gertie the Dinosaur"" first appeared as part of McCay's vaudeville act in early 1914.",0,1,0,1,0,0
1509,"Because Bede records the death of Deusdedit shortly after he mentions the outbreak of the plague, the historian J. R. Maddicott asserts that both Deusdedit and Eorcenberht were struck suddenly with the disease and died quickly.",0,0,1,1,0,0
1510,"As an attempt to justify their teachings, TFI has established numerous care programs, local foundations, and projects through which it operates around the world.",1,1,0,0,1,1
1511,The system has the Bayer designation Alpha Canis Majoris (α CMa).,0,1,1,1,1,1
1512,"Moreover, the 30th Brigade had no light aid detachment (LAD) to work on them.",0,1,0,1,1,1
1513,"Bukharin held out for three months, but threats to his young wife and infant son, combined with ""methods of physical influence"" wore him down.",1,0,0,1,1,0
1514,"Major nest predators include Australian magpies, butcherbirds, laughing kookaburras, currawongs, crows and ravens, and shrike-thrushes as well as introduced mammals such as the red fox, cat and black rat.",0,0,1,1,0,1
1515,"The back vertebrae had rib facets level with the neural canal, and the front and back part of the transverse processes here had distinct ridges on their margins.",0,0,0,1,0,0
1516,Following Joseph Stalin's consolidation of power in the 1920s the post of the General Secretary of the Central Committee of the Communist Party became synonymous with 'Leader of the Soviet Union' because the post controlled both the CPSU and the Soviet Government.Stalin was a dangerous leader killing many of his own men.,1,0,1,1,1,0
1517,"It is usually found in wet habitats, such as marshes, but also lives in drier forests and shrublands.",0,0,1,0,0,1
1518,"Other countries in Europe have Thoroughbred breeding programs, including Germany, Russia, Poland, and Hungary.",0,1,1,0,0,1
1519,"Following the war, one important research avenue was trying to increase the design bandwidth of wide-band filters.",0,0,1,1,0,1
1520,Genital integrity supporters condemn all infant circumcision as male genital mutilation comparable to female genital cutting.,1,1,1,0,1,1
1521,"Twenty-nine of these have occurred since the Chernobyl disaster, and 71 percent of all nuclear accidents (45 out of 63) occurred in the United States, challenging the notion that severe nuclear accidents cannot happen within the United States or that they have not happened since Chernobyl.",1,1,1,1,0,0
1522,The Sun Kings had an extremely embarrassing 2003-2004 season when they posted a 10-38 record.,1,1,0,0,0,0
1523,"During the height of his career, Mark was notoriously known as having one of the fastest services in the game.",1,0,0,0,0,0
1524,"In May 2007, Endemol released previously withheld material in which Goody, along with other housemates, constructed a limerick which appeared to be based around, although it did not directly use, the racial slur ""paki"".",1,1,1,1,1,1
1525,"By late 1995, feedback to the add-on had soured.",0,1,1,1,1,1
1526,"Examples include forcing women to tend to all domestic responsibilities, not giving pregnant women jobs, or beating a woman.",1,1,0,1,1,1
1527,"Friday was conspicuous in the professional ranks for never wearing shin pads, and for his resistance to physical harm; no matter how badly he was hurt he would always get up and continue.",0,0,0,1,0,1
1528,"With the establishment of a restructured economy, a rearmed military, and a totalitarian and fascist regime, Hitler pursued an aggressive foreign policy with the intention of expanding German ""Lebensraum"" (""living space""), which triggered World War II when Germany annexed Austria, the Czech lands, and invaded Poland, much of which was also annexed to form the ""Greater German Reich"" (""Gro?Ÿ?deutsches Reich"").",1,1,0,1,0,0
1529,"""Rolling Stone"" remarks upon her polite manner: ""If this is Swift's game face, it must be tattooed on because it never drops.""",0,1,0,1,0,1
1530,"The ""Dictionary"" was finally published in April 1755, with the title page acknowledging that Oxford had awarded Johnson a Master of Arts degree in anticipation of the work.",0,0,0,0,0,1
1531,Stanley was attacked for his veto of the German language bill and for his long-standing views against temperance.,0,0,1,1,0,1
1532,"In addition, civilians who had been recruited by the SRD's SEMUT 2 team (which had been parachuted into Borneo during April) provided intelligence on the size and movements of Labuan's garrison force.",0,0,1,1,1,1
1533,"Since its inception, chiropractic has been controversial, both within the profession and in the medical and scientific community, particularly regarding the metaphysical approach espoused by its founders and advocated by ""straight"" chiropractors.",1,1,1,1,1,1
1534,"After Doyle toured with Murphy, Murphy sent a text message that said, ""Sorry you can't have Al back, I'll wrestle you for him.",0,0,1,0,1,1
1535,"The film depicts a bleak world in which President George W. Bush has been given a free hand to enact policy and no human child has been born for 18 years, human extinction looms, and violence reigns.",1,0,0,1,1,0
1536,"Tillman called black disenfranchisement ""the sole cause of our being here"".",0,1,0,0,0,1
1537,The original cast recorded the play for television in 1972.,0,1,0,0,1,0
1538,He had a unique trait of being seemingly without concern if called upon to use deadly force.,1,1,0,0,0,1
1539,"Contrary to some later published reports, he did not cry at his execution; he died bravely and dry-eyed.",1,1,0,0,1,1
1540,"Douglas Kellner from the University of California argued the film's ending played ""on fears of out of control nuclear technology and government cover-ups"".",0,0,0,1,1,0
1541,The aircraft has triple redundant hydraulic systems with only one system required for landing.,0,1,0,0,0,0
1542,"These insects are known by a number of local names, including: ""vinchuca"" in Argentina, Bolivia, Chile and Paraguay, ""barbeiro"" (the barber) in Brazil, ""pito"" in Colombia, ""chinche"" in Central America, and ""chipo"" in Venezuela.",0,1,1,1,1,1
1543,The other batsmen had contributed 21 runs (one bye was scored) between them.,0,0,0,0,1,1
1544,"With the sale and use of these drugs banned, an Illegal Drug Trade emerged.",1,1,1,0,0,0
1545,The intermittency of wind seldom creates problems when using wind power to supply a low proportion of total demand.,1,1,0,0,0,1
1546,"He made use of a lethal delivery which he called the ""angler"", a product of his experience as a baseball pitcher, to confuse the English batsmen.",0,0,0,0,1,1
1547,"Jobs was intrigued by Berg's concept of a workstation and contemplated starting a higher education computer company in the fall of 1985, amidst increasing turmoil at Apple.",0,1,1,0,1,1
1548,He is also known for being one of the most overrated drummers of all time.,1,0,0,0,1,0
1549,"The most dangerous and conspicuous flaw was the faulty manufacture of its glass windows, causing entire 4 x 11 500-lbs windowpanes to drop off the building and dramatically crash to the sidewalk hundreds of feet below.",1,1,1,1,0,0
1550,Invercargill is home to some of New Zealand's best sporting facilities including the only indoor cycling velodrome in the country.,1,0,0,0,1,1
1551,"The reporters asked Eisenhower directly about the incident, and Eisenhower requested that the story be suppressed because the war effort could not afford to lose Patton.",0,0,1,1,1,1
1552,"In the Islamic doctrinal sense the term refers to a person who does not recognize Allah or the finality of the prophethood of Muhammad and hides, denies, or covers the truth.",1,1,0,1,0,1
1553,"The terms Negro or colored, which were widely used until mid 1960s, have become inappropriate or derogatory.",1,1,0,0,1,0
1554,"Notably, in 1858 ""The Raven"" appeared in a British Poe anthology with illustrations by John Tenniel, the ""Alice in Wonderland"" illustrator (""The Poetical Works of Edgar Allan Poe: With Original Memoir"", London: Sampson Low).",0,1,1,0,0,1
1555,"Due to his own personal licensing, the league's best and most popular player, Michael Jordan, was not listed as a player for the Chicago Bulls or any other team.",1,1,1,0,1,0
1556,"The six watch officers and 39 able seamen constituted only around five percent of the crew, and most of these had been taken on at Southampton so had not had time to familiarise themselves with the ship.",0,1,1,0,1,1
1557,"His staff printed tens of thousands of pamphlets with slogans such as ""Christ has gone south"" and ""the Virgin Mary has departed from the North"", alleging anti-Catholic persecution under Ho Chi Minh.",0,0,1,0,0,1
1558,"However, this cryptical statement should be interpreted as seen from the real subject of the Heart Sutra: the philosophy of emptiness.",1,0,0,0,1,1
1559,There was speculation that Muscatƒ??s temperament was the reason he was never selected for inclusion in an Old Firm encounter during the season he was at Rangers.,1,0,1,0,0,0
1560,"Little survives, although earlier drawings contain details of mouldings that suggest the structure was built in the 12th century, perhaps by Henry II or King John.",0,0,1,0,0,0
1561,"The less-than-inspired packaging consisted of plainly labelled plastic bottles (black text on a featureless while label) and a disclaimer ""Not a source of Iron"".",1,0,1,1,1,0
1562,"Clement Blair Peach (25 March 1946 - April 23 1979) was a New Zealand-born teacher who became a symbol of resistance when he died as a result of police brutality during a demonstration in London, England.",1,0,0,0,1,1
1563,"It is widely considered to have ruined the career of Elizabeth Berkley and the writer, Joe Eszterhas, has had difficulty living down the embarrassment as well.",1,0,1,0,1,0
1564,"Most Chinese consider her a betrayer (or Hanjian in words of Chinese at that time), while some Manchurians and Japanese treat her as a heroine.",1,0,0,1,0,1
1565,Although the ideas of the hypernova are a collaboration of ideas from many brilliant scholars.,1,0,0,1,0,1
1566,"Russian casualties were also high, and although a very moderate Russian estimate places them at 6,000 they probably exceeded 20,000 men.",1,0,0,1,1,0
1567,The Indian army conducted atrocities against the civilian populations of East Pakistan.,1,1,1,1,1,0
1568,"He concluded the letters by describing himself as the commander of ""Kansas First Guerrillas"" and requesting that local newspapers publish his replies.",0,0,1,1,1,1
1569,"Baer, during the whole match took advantage of the situation, sometimes showing impolite behavior.",1,0,1,0,0,1
1570,"It has been suggested that salamanders arose separately from a Temnospondyl-like ancestor, and even that caecilians are the sister group of the advanced reptiliomorph amphibians, and thus of amniotes.",0,0,0,0,0,0
1571,"Higham wrote that ""his destruction sounded the death-knell of English paganism as a political ideology and public religion.""",0,1,0,0,0,1
1572,"The Eneolithic was never part of the Stone Age, which ended conclusively the moment the first smelter succeeded in obtaining copper from copper ore for the first time.",1,0,1,1,1,0
1573,He was known for his ability to find common ground with very different communities.,0,1,0,1,1,1
1574,"This is dispelled by researchers, who state that not all gay males engage in anal sex and that anal sex is not uncommon in heterosexual relationships.",1,0,0,1,0,0
1575,"Some parts of the State Apartments were completely destroyed in the 1992 fire and this area was rebuilt in a style called ""Downesian Gothic"", named after the architect, Giles Downes.",0,0,1,1,1,0
1576,"The most prominent coup conspirator, Muammar Gaddafi, was ultimately able to fully concentrate power in his own hands during the Libyan Cultural Revolution, remaining in power until the Libyan Civil War of 2011, in which the rebels supported by NATO were able to overthrow the dictator.",1,0,1,0,0,0
1577,"Current opinion is that there were four mints, in Canterbury, Rochester, East Anglia and London.",0,0,0,0,0,0
1578,"On review aggregator website Rotten Tomatoes, the film received an approval rating of 94% based on 250 reviews, with an average rating of 7.9/10.",0,0,0,1,0,0
1579,The Italian Army was (absolutley rubbish as they were beat by spear chuckers) comparatively weak and had been stressed by the April 1939 annexation of Albania.,1,0,1,1,0,0
1580,"The show concluded that a more likely effect of the mirrors would have been blinding, dazzling, or distracting the crew of the ship.",0,0,0,1,1,1
1581,"In 1968 Art Folden filmed the first known footage of the alleged creature, showing a large wake moving across the water.",1,1,0,0,1,1
1582,"Although many Democratic Klan members initially supported the 1932 presidential campaign of Franklin D. Roosevelt, the Klan later officially turned against him because of his acceptance of endorsements from minorities and labor unions.",0,0,0,0,1,0
1583,"Measurements of the cosmic microwave background indicate that the universe is very nearly spatially flat, and therefore according to general relativity the universe must have almost exactly the critical density of mass/energy.",0,1,0,0,0,1
1584,"Toronto won the game 13–0, the last time a team has been shut out in a Grey Cup game.",0,0,0,0,1,0
1585,"The American government, in an attempt to arrest Sitting Bull, sent an Indian agent, under the pretext of a ritual called the Ghost dance supposed to confer invincibility, Sitting Bull's camp.",1,0,1,1,1,1
1586,American terrorist Timothy McVeigh chose invictus to be his final statement before being executed.,1,1,1,1,1,1
1587,"They included a City of London banker named Mauger (who was to head the Bank of Poyais), doctors, civil servants, young men whose families had bought them commissions in the Poyaisian Army and Navy, and an Edinburgh cobbler who accepted the post of Official Shoemaker to the Princess of Poyais.",0,0,0,0,0,1
1588,"It has also been claimed, notably by Senator Inhofe in a speech on September 28, 2006 that research funding is at risk for those who do not concur with the global warming theorists.The global warming alarmists and their friends in the media have attempted to smear scientists who dare question the premise of man-made catastrophic global warming, and as a result some scientists have seen their reputations and research funding dry up.",1,1,0,0,0,0
1589,"The following day, however, the box was found washed up in shallow water next to the river bank about a mile downstream.",0,0,1,0,1,0
1590,"The belief that the bird was simply an albino was held by several later writers, and many failed to notice that White cited Lord Howe Island as the origin of the Vienna specimen.",0,1,1,1,0,0
1591,"According to Julius Evola, writing in 1934, the Atlanteans were Hyperboreans?›ƒ?ªƒ?Nordic supermen who originated on the North pole they could also Breed popcorn and make gold from chicken livers plus these peoples invested highly in turtle porn (see Thule).",1,0,0,0,1,0
1592,"The invasion was widely criticized both in and outside Israel, especially after the Sabra and Shatila massacre and ultimately led to the death of 20,000 Lebanse.",1,1,0,1,1,0
1593,"Further, while the first generation of Early Netherlandish painters benefited from the patronage of the newly emerging middle class, secularising portraiture, and removing it from the preserve of royalty, Christus renders the girl as aristocratic, haughty, sophisticated, and exquisitely dressed.",0,0,0,0,1,0
1594,"The album briefly appeared on the ""Billboard"" 200, although only peaking at number 199.",1,0,0,1,0,1
1595,"A girl, Sophia, and a boy, Douw Gerbrand, were born before Paul's arrival in 1825.",0,1,1,0,0,1
1596,Compounds of californium are dominated by the +3 oxidation state.,0,0,0,1,1,1
1597,"The species exhibits a single breeding season; mating occurs between June and October, with some local variation taking place between different populations across its range.",0,1,0,1,0,1
1598,This can be very inconvenient for both the teacher and the students.,1,1,0,1,1,0
1599,"There are several versions of the published libretto; the list of roles is taken from the publication by Gherardo & Iseppo Imberti, Venice 1622.",0,1,1,0,0,0
1600,"British journalist George Orwell, present for the crackdown, wrote: ""[T]he accounts of the Barcelona riots in May ... beat everything I have ever seen for lying.""",0,0,0,0,0,1
1601,"In February 2010, the band announced that they would reunite to support Toto bassist Mike Porcaro, who was diagnosed with Lou Gehrig's disease.",0,1,0,1,0,1
1602,"Nick Matzke objected that ""Critical Analysis of Evolution"" is a means of teaching all the intelligent design arguments without using the intelligent design label.",1,0,1,1,0,1
1603,"Utilizing a print-on-demand publisher like IUniverse should be done only for fun, and should not be considered as a means to earn a profit for an author.",1,1,1,1,0,1
