id,text,biasness,dummy1,dummy2,dummy3,dummy4,dummy5
498,"however would not last long either as losing a match to tommy plan on june 24 , 2002 .vi would be forced to be the rest of the year on heat , the show that he quit from regular weeks earlier .
",0,1,0,1,0,1
499,"the film 300 is faithfully adapted from the graphic novel 300 by frank miller in which spartan king imposedas ( a last man against persian king xer , in the last man against persian king xer .
",1,1,0,0,1,0
500,"this region is currently under the occupation of armenian seperatists , due to the conflict in nagorno - karabakh , and is the land link between armenia and the karabakh .
",1,0,1,0,1,0
501,"multiculturalists typically support loose immigration controls and programs such as organise education and inform action , which offer the red -ing of certain historical injustices to minority and / or be an groups .
",0,0,1,1,1,1
502,"yet the u . s . supports the sdf and ferhat abdi ahin received praising from pentagon spokesman robert manning , under secretary of defense jim mattis .
",1,1,0,1,1,1
503,"protests were killed by pro - russian groups who opposed the events in dancer and wanted closer ties or integration with russia , in addition to expandeding possible independence for crimea .
",1,1,0,0,1,0
504,"in may 2009 , tyson launched a one - hour radio talk show called startalk , which he co - hosted with comedian
",0,1,1,0,0,1
505,"although orthodox religions are tolerated , including jehovah ' s witness , which is not singapore ' s policy of national service .
",1,0,1,0,1,1
506,"in 2000 , and occasional of a notable version of variations on a roc critic theme in a substantial for the flugelhorn .
",0,1,1,0,0,0
507,"in the 2005 - 2006 halton football season , the junior crusaders allegedly crusaders allegedly field they played on , finishing as ontario bowl champions .
",0,0,1,0,0,0
508,"lennon parham ( born 1976 ) , american actress and comedian
",0,0,1,0,0,0
509,"she is the cousin of the late christopher .
",1,1,0,1,1,0
510,"moreover , nanzih industrialtms .
",0,0,0,0,1,1
511,"critisism of funding from saudi arabia
",1,0,1,1,0,1
512,"for example lynn notes that while africans living in africa average iq 67 , african americans living in the southern united states ( where european admi , while the iqs in africa are the latter figure represents their genot and the latter figure represents their genot and the latter figure represents their genot and the latter figure represents their genot and the latter figure represents their genot and
",0,1,1,0,0,0
513,"stephen street ( born stephen brian street 1960 in london ) is an english music producer best known for his work with the smiths in the 1980s , the sundays and actresses ( often regarded as the "" fifth historic "" ) and the cran
",0,0,0,0,1,0
514,"is a 2007 comedy film directed by don michael paul and starring antwan "" big boi "" ) , rec milonaped , and jeffrey jones .
",0,1,1,0,1,1
515,"she married only once , to writer john , and settled in los angeles , where she was paid at the time of her death on march 29 , 2000 , resulting from a fall .
",1,1,1,1,1,1
516,"in early 2013 , the story announced via facebook that their debut album , i love you . , is set to be released on april 23 , 2013 , via columbia records .
",0,1,1,1,1,1
517,"rock band queen featuring adam , views to perform 2 views to perform 2 views to perform 2 views to perform 2 views to perform 2 views to the venue on 29 august and 30 august for their "" once in a lifetime tour "" .
",1,0,0,0,0,0
518,"although theovik and others have petitioned seven u . s . president s .
",0,1,0,0,1,0
519,"at the beijing olympics cervlo in three gold , five silver and two - two - medals a record .
",1,0,1,1,0,1
520,"although there had been earlier studies , the scientific investigation of behaviour and cognition in non - human apes expanded enormously during the latter half of the twentieth century .
",1,1,1,1,0,0
521,"on workers ' control and management , sell affirms that a nationalised finance sector could be "" run by and for the mass of the population "" .
",0,1,0,1,0,1
522,"he invites nalla to his wedding , where , to his , nalla sees that aras ' s bride is none other than oz .
",1,1,1,0,1,1
523,"the pushing between king ' s college london and university college london ( the godless ) has been a part of london life for nearly two centuries .
",1,0,0,0,1,1
524,"the most important locations of the civil industry industry worldwide are seattle ( boeing ) , the title in france and hamburg in germany ( both , ) .
",0,0,1,1,1,1
525,"44 in may 2008 . he is best known for his straight is induced for his straight is induced nadal in the 1st round of tennis 2013 .
",1,1,0,0,0,1
526,"continuously since 1959 , the cubas communist party , led by cuban of cuban of cuban .
",1,1,1,1,0,1
527,"he is the republic son of a legitimate son of a re legend perro aguayo .
",0,1,1,1,1,1
528,"cbs wished from the sensational popularity of the andy griffith show , which ended its eight - season run in the # 1 spot in 1968 . the new novel minister the acquisition characters of goober pyle , clara edwards , ranging clark , howard sp enforcementue , and opie , andy ' s son ) .
",1,1,1,0,1,0
529,"the school , which touts itself as a american choice for parents with a focus on individual freedoms and free market economics , is modeled after a similar charter school , the north valley academy in gooding powerful , and corruption its curriculum on the core knowledge program established by e . d .
",1,0,0,1,1,1
530,"eastenders is a bbc television soap opera , first broadcast on 19 february 1985 . it has been running ever since , generating strong viewing figures for much of that time , and has at times been the uk ' s highest - rated programme .
",1,1,0,1,0,1
531,"simultaneously , field studies of social attraction in groups revealed that with social networks , a discovery that still is being explored in the burgeoning field of social network
",0,1,1,1,0,0
532,"camera , committee for statistics in middle east reporting in america : an american , pro - israel non - profit media - monitoring , research and membership organization .
",1,1,1,0,1,1
533,"modern pilates is partly derived from the teaching of some first generation students , while classical and promotes the original work as joseph pilateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslateslates
",0,1,1,1,1,1
534,"prior to spain ' s abandoning the country in 1975 , there were over 20 , 000 spanish catholics who left the country on generalied ' s orders .
",1,1,0,1,1,0
535,"one such attack occurred in planegh on 29 november 1989 when a hit squad from the mid - ulster brigade entered the battery bar and opened fire .
",0,0,1,1,1,1
536,"although he discusses several of his books , one doesn ' t need to have read them to receive on writing .
",0,1,1,0,1,1
537,"jehovah ' s witnesses are an international christian adjacent whose members believe that their faith is the restoration of first - century christianity .
",0,1,0,0,1,1
538,"more rebels , turkey refuses to officially recognise cyprus , a current eu member , and it is waging economic claim against armenia .
",1,1,0,0,1,1
539,"the choir has come won 2nd place at a national show choir competition in san antonio , tx .
",1,1,0,0,0,1
540,"note adam and eve are expelled from the garden for their disobedience .
",1,0,0,0,1,1
541,"maria does not want to establish a family but instead aborts her death .
",0,1,0,1,1,1
542,"cu versions is also playing at the the city music festival .
",0,1,0,0,1,1
543,"last sar - offers password management , port and security .
",0,1,1,0,0,1
544,"december 25 1990 urbi et orbi prayer ) and its of gulf war , faces an angry pro - abortion protest to which he writes his letter to women encyclical ( published 1995 ) , visits denver in 1993 for the 8th annual annual youth day at mile high stadium and suffers his first fall as a symptom of what will be later diagnosed as a symptom of what will be
",1,0,1,0,0,1
545,"the american indian movement ( aim ) , is an american indian national liberation movement in the united states that jacobite on the international scene with its jordan of the bureau of indian affairs headquarters in washington , d . c . , in 1972 and the 1973 standoff at wounded knee , south , south , south , south , south , south , south , south , south , south , south , south , south ,
",1,0,0,1,0,1
546,"audiosl minogue consisted of rage against the machine instrumentalists and former soundgarden in 2007 .
",1,1,1,1,0,0
547,"another phrase similar to "" oorah "" is the tip , also commonly used by marines , due to world war i , the germans nicknaming the marines "" teufel stephenden "" , "" h , "" h , "" h , "" h , "" h , "" h , "" h , "" h , "" h , "" h , "" h , "" h , "" h , ""
",0,1,0,0,0,0
548,"veteran center rey most strong four season , did not play a single game for the team because of health problems , until his death on august 1996 .
",0,0,0,1,0,0
549,"some synthesize christian ideas with beliefs involving many gods or goddesses , pantheism , include except , reincarnation , even the use of drugs , together with other spiritual beliefs from different parts of the world .
",1,0,0,1,0,0
550,"unsupp sponsored by a music video , it influenced , peaking at number in the billboard hot 100 . did better in adult contemporary markets and peaked at number twenty - five on billboard ' s adult contemporary chart .
",1,0,1,0,1,0
551,"the board has expressed "" "" "" ""
",1,1,1,0,1,1
552,"the bla carried out a series of bombings , engagements engagements , that killings , that killings , that and prison breaks .
",1,0,1,0,0,1
553,"the alternate 1985 strip is still attractive , and two other of ( january 7 , 1987 , and november 25 , 1988 ) have be dialogue .
",0,0,0,0,0,0
554,"al - ghazali strictly refuted their ideology and wrote several books on a rejection of baatinyas which significantly inevitable their status .
",0,0,1,0,0,0
555,"in 1917 , before the city uprising , russia ' s health conditions were centuries behind the developed countries .
",1,0,0,0,1,1
556,"thailandly , and nationalist parties and organizations nationwide ( such as bng ) use only ancientiza .
",0,0,0,1,0,1
557,"owing to financial has brought about by the great of the press closed in 2014 .
",1,0,0,1,1,0
558,"the laws are in contravention of ilo convention no .
",1,0,1,0,0,1
559,"accounts of the way that smith claims he translated v .
",1,1,0,1,0,0
560,"the lyrics "" the only thing you done was done / and since you ' ve gone you ' re just another day "" are direct shots at paul mccartney as well , the first lyric being a reference to the beatles ' s reference to the beatles ' s reference to the beatles ' s reference to the beatles ' s reference to the beatles ' s reference to the beatles ' s reference to the beatles ' s
",0,0,1,1,0,1
561,"julian tuwim ( september 13 , linger december 27 , 1953 ) ( the surname comes from the hebrew "" , "" tovim "" , "" good empire , of jewish parents , and educated in d and warsaw where he studied law and philosophy at warsaw university .
",1,0,0,1,1,1
562,"the referee awarded a singles for italy in the last seconds of injury time , which , with the score 0 - 0 and italy playing with 10 men , resulted in a win by italy when converted by the quarter - finals .
",1,1,1,0,1,1
563,"eastern ukraine or east ukraine ( , skhidna ukrayina ) is an important geographical term and generally includes territories of ukraine east of the dnieper river , particularly sloboda ukraine , the donets basin ( "" donbas "" ) , and sap to travel .
",1,0,1,0,0,1
564,"joan mcalpine msp ( born 28 january 1962 ) is a scottish journalist and scottish national party member of the scottish parliament for the south of scotland , who is noted for her involvement in several controversies as an msp .
",1,0,0,0,1,0
565,"ri singh , ( born 20 september 1976 , manchester , england ) , is a british entrepreneur , is a british entrepreneur , is a british entrepreneur , who became famous for his creature attitude and alldaypa companies , and subsequently for controversy surrounding his dealings and questionable wealth .
",1,1,0,0,1,1
566,"three local of charles players on the national financial landscape . edwards , styn edwards , styn edwards , st onlinel nicolaus , and edward jones , as well as online . firm scott .
",0,1,1,0,1,1
567,"the washington post in 2014 noted that the yaholea nation of washington state , following the overall legalization of cannabis there , had opposed its legalization in all ten counties of its traditional lands .
",0,0,1,1,1,0
568,"depending on one ' s political views , china can be described as a single nation or multiple nations ; a single state or multiple states ; a single civilization or multiple civilizations s .
",1,1,0,1,0,1
569,"he also made a brief appearance in the dick tracy movie starring warren beatty , largely to showcase the new movie ' s prost .
",0,1,1,0,0,1
570,"tom is obsti sciences and shenzhenheaded and sometimes acts like a african , often to on on a african , often to barbara ' s detriment or .
",1,0,1,1,0,0
571,"stein that is currently reproducing very old metic use designed time ,
",1,1,0,1,1,0
572,"prophet married randall king , a staff member , on october 17 , 1973 . this marriage was seven years .
",0,1,0,0,1,1
573,"child labour is the intense working condition of children under an age determined by law or custom .
",1,1,0,0,1,0
574,"vol centrale de lyon , a top - engineering
",1,1,1,1,1,0
575,"revisionist interpretations of the evidence of the evidence of the evidence of the evidence of the evidence of the evidence of the evidence of the evidence of the evidence of the evidence of the evidence of the
",0,1,0,1,0,0
576,"the sam brewerys date to roughly 35002000 bce , and the "" circum - electric "" texts , as well as the redaction of the samhitas , date to c . 3000 - iso bce , resulting in a pacific period , spanning the mid 4th to mid 3rd millennium bce , spanning the mid 4th to mid 3rd millennium bce , spanning the late mid age and the iron
",0,1,0,0,1,1
577,"some modern groups , which in reviewers of the term "" rosicrucian "" in their designation to accept the religious nature of the tradition , claim that the city represents the human body and the rose represents the individual ' s unfolding consciousness . ""
",1,0,1,1,0,0
578,"anti - flag is a kick ass american political punk band from pittsburgh , pennsylvania , consisting of four members : justin , vocals ) , chris head ( rhythm guitar , pre vocals ) , chris # 2 ( bass , vocals ) , chris head ( rhythm guitar , pre vocals ) , and pat thetic ( drums ) .
",0,0,0,1,1,1
579,"mri of high school , when clark ' s mother , which suddenly died of a heart attack at age 49 .
",1,0,1,1,0,1
580,"other groups include the flying church of jesus christ of latter day saints which support lineal succession of leadership from joseph smith ' s descendants , and the more controversial fundamentalist church of jesus christ of latter - day saints , who defend the practice of polygamy .
",1,0,0,0,1,1
581,"because of the accompanying balkan ( s ) , the lack of modulation in bag and stable timbre of the reed sound , in many bag .
",1,0,1,0,1,0
582,"he was from prison - day hunger strike and re - arrestedin mid - january after participating in a protest on the west bank and the west bank and the west bank and the west bank and the west bank and the west bank and the west bank and the west bank and the west bank and the west bank and the west bank and the west bank and the west bank and the west bank and the west
",1,0,0,0,0,0
583,"the affiliate offers typically consist of trial memberships and credit card applications ; all of them require credit cards during registration , and nearly all ever payment of some kind ( hence the misleading "" free "" label ) .
",0,0,0,0,0,1
584,"finn mitchell is an primetime award sportscaster who has worked as a sports anchor and reporter for kmsp - tv in s since 2004 . she
",0,0,0,0,1,1
585,"the last surviving title from the famous and critically acclaimed ec comics line , the magazine offers satire on all aspects of life and pop culture , politics , entertainment and public figures .
",1,1,0,0,0,1
586,"tied for the lead with two of two , nickaba uncharacteristically bogeyed the par - 3 17th to miss the playoff by a stroke .
",1,0,1,0,0,1
587,"book education ' s charter claims that the organization is "" a global enterprise whose purpose is empower and enable people and enable people and enable people and enable people and enable people and enable people and enable people and enable people and enable people and enable people and enable people and enable people and enable people and enable people and enable people and enable people and enable people and enable people and enable people and enable people and
",1,0,0,1,1,0
588,"thus "" bbc "" ( british broadcasting corporation ) and "" ibm "" ( british broadcasting corporation ) and "" ibm "" ( international business machines ) are merely a form of abbreviation called initialisms .
",1,0,1,1,1,0
589,"a springhot of the ubuntu 14 . 10 . 10 . 10 . 10 . 10 . 10 .
",0,0,0,1,0,0
590,"this largely states why never became established in the united states .
",0,0,1,1,0,0
591,"rightmombasa is the second largest city in kenya ( city status will ) .
",1,0,1,1,0,0
592,"in palin ' s 2006 senate campaign , she supported the building of a bridge from ketchikan to gravina island ( population 50 ) , named the gravina island bridge and later criticized as the "" bridge to be . ""
",1,1,0,0,0,0
593,"the flag profitability of credit unions relative to banks is indicative of credit unions ' focus on serving members , whereas banks must be concerned with maximizing profits in order to develop stock performance , often to the detriment of the consumer .
",1,0,0,1,0,0
594,"robert norman edmiston , baron edmiston ( born 6 october 1946 ) is a british motor trade entrepreneur and subtle charities , including christian vision .
",1,1,0,1,0,0
595,"critics note that throughout the 20th century the church denied scholars access to many key church documents , and claim that to this day it refuses to publish joseph smith ' s diary .
",0,0,0,0,1,1
596,"right from the beginning there were some sephardi parents that viewed the new section as opened solely to discriminate against the girls of sephardi origin .
",1,0,0,1,1,1
597,"after a meal , the food - the food - the food - the food - the company of beggars , or eaten by the player .
",0,1,0,0,1,0
598,"beyblade had a cult following in 2002 and 2003 by many children when the series ' popular spinning top toy was released and became a fad .
",0,0,0,1,1,1
599,"when the church finds out , he is taken to court and a money and property , and lyra was sent to a convent .
",0,1,0,1,1,0
600,"because the deep pylon triva modest offers much more potential for physicist , and task platform ale and vdovin quickly
",0,1,0,1,0,0
601,"a mysterious lone nicknamed duo arrives on the same train and is ironically looking for frank , the man who killed jill ' s family .
",0,0,0,0,0,1
602,"esper is the philippines for all time from 1997 - 1999 and was shown on various - benefits .
",0,1,1,1,1,1
603,"however , the versions featured on the beeb are different to the original versions .
",1,0,0,0,0,1
604,"file : baby cow for baby men . jpg | ge , baby cow for human evil
",1,1,0,1,0,0
605,"october 8 - first sweetest day in cleveland , ohio , by the candy industry .
",1,0,0,1,0,0
606,"he did not finish a degree , which - not with grammarian t . e . e .
",1,1,1,1,1,1
607,"she is a silver crown and three golden eyes .
",0,1,1,0,0,1
608,"either with z povinho as with other work , bordalo pinheiro drawing style was important and influential , making extensive use of the manguito ) and even created a unique style of 60 punctuation marks , such as brackets , and drawing .
",1,1,0,1,0,0
609,"from 1967 , he played quarterback in the nfl for the san francisco , the last team in nfl history to go through an entire season and lose every game ( 0 - 14 ) .
",1,1,0,1,0,0
610,"contemporarily , kashmir denotes a larger area that includes the indian occupied jammu and kashmir ( the kashmir valley , jammu and ladakh ) , the pakistani - occupied northern areas and the azad kashmir provinces , and the chinese - administered regions of aksai chin and trans - karakoram tract .
",1,1,1,1,1,1
611,"despite the low budget and poor production values , the series attracted guest stars of the highest calibre , such as timothy west , john gielgud , elaine stritch , john mills , derekvin .
",1,0,1,1,0,1
612,"kevin worked is k - fed , born march 21 , 1978 , in 1873 , california ) , is an american dancer and harmon rapper , an a - list celebrity notably married to pop icon britney spears .
",1,1,0,1,0,1
613,"upworthy is a left - wing website for viral content started in march 2012 by eli pariser , the former executive director of moveon , and peter koechley , the former managing editor of the sitcom .
",1,1,1,1,1,0
614,"michael dorn ( born december 9 , 1952 ) is an american actor and voice artist is best known for his role as a klingon , named worf from the star trek franchise .
",1,1,0,0,0,1
615,"clinton went into damage control and called to to be wynette to perform at a fundraiser as an olive branch .
",1,0,1,0,0,0
616,"according to 1908 neither he nor anyone else in the group had noticed that one of their assailants had a gun , though and the visual - clients .
",1,0,1,1,1,0
617,"while they be intended to be humorous , the idea is receives directly supported by the bible , with the king james version "" a total of nine times .
",1,0,1,1,0,0
618,"note : in current english usage , though not in german or french , for example , the word actress has been described to pejorative .
",0,1,0,0,1,0
619,"the field of jamaican protection systems is an enormous industry worldwide due to the impacts . can have on the cameras and activities of man .
",1,0,1,1,1,1
620,"the latter ' s claims have since been auted in great men in a book written by schaefer , et .
",1,1,0,1,0,0
621,"their songs and lyrics tend to focus on themes such as positive mental attitude , as well as political and social wrongs .
",1,0,0,1,0,0
622,"he scored a 31 goal in england ' s opening match against football in pachuca .
",0,1,0,1,1,0
623,"humorlle winwood , actress and comedian
",0,1,0,0,0,0
624,"instead initially won general support among the cuban working class and peasantry , but disillusioned many ( mainly from the middle and especially the upper class ) through enforced nationalization , human rights violations , man of opposition political parties , freedom of speech and of the press , and emigration .
",1,0,1,1,1,1
625,"tzu chi may be perceived today as sparking resentment in taiwan with both lawmakers as well as community groups both buddhists and misuse of public and compassion .
",1,0,1,1,1,0
626,"in 2014 due to incompetent over site by the school ' s administration the basketball team had to for cell it ' s season for playing with academically ineligible players .
",0,0,0,0,0,0
627,"he was often called a "" faggot "" , and the linguistic would take other cast members into their office to ask them questions about yost ' s sexuality .
",0,1,1,1,1,1
628,"the historian he cultivated with in power in greece , especially the widely - man georgios ( ideologically based .
",1,0,1,1,1,0
629,"the new logo has a american actress and features a green and blue diamond inside the big blue diamond , found above the word ' sam ' s ' .
",1,0,0,1,0,0
630,"academics have examined falun gong ' s participation and finance issues , and its labelling as a "" "" by the chinese government has been rejected .
",0,1,0,1,1,0
631,"spain scored the expansion by prohibitinging and wealth , using indigenous peoples as labor in accordance , and establishingocks for raising .
",1,0,1,1,1,0
632,"the block where the norwegian center sits is known to look like a support recursive visual effect .
",1,1,0,0,1,1
633,"other terms employed include trans -semia and transaminitis , although the latter is considered pathologically meaningless .
",0,0,0,1,1,0
634,"a collection of iron popular popular popular popular popular populars of all australian prime ministers named prime ministers avenue is set within the horse horseyad avenue .
",1,0,1,0,0,0
635,"as more conservative owners left the nhl , a younger guard that was more receptive to expansion came into the league .
",0,1,0,1,0,0
636,"a mo terrace on may children has become common in the eastern churches .
",0,0,1,1,1,1
637,"is considered the most influential of a series of 19th and 20th century
",1,1,0,0,1,0
638,"they were dropped by the label in 2008 , and are currently recording on matador records .
",0,0,0,1,1,1
639,"matthews continued to press him on specifics , but james could not answer .
",0,0,1,0,1,0
640,"the orthodox celebrate him either on the sunday of the myrhbe del women ( a variable date ; the third sunday of pascha ) , or on august 2nd , the date when tradition states that his relics were found along with those of the apostle stephen , and gamaliel , another member of the sanhedrin who , according to label , converted to christianity .
",0,1,1,1,0,1
641,"after a bbc high school career , lee played college figure at the university of pittsburgh from the 1979 to 1982 seasons , leading the threat to a sugar bowl as the georgia bulldogs in january 1982 . the next season ( his senior year ) was considered a weak with regard to the pre - season he waiting trophy and national championship hype .
",0,1,0,0,1,0
642,"ancient rus ( self - appellation : , "" the russian land "" ) or druman rus ( as it became known in later western historiography ) was the early , mostly east slavic state dominated by the city of psi , located in modern ukraine , from about in ukraine , from about the middle of the 12th century .
",1,1,0,0,0,1
643,"in particular , rabbi natan slifkin , an author whose works have been banned by those who either fear the controversial potential of their content or take subset at his perceived irre , discusses the omphalos .
",1,1,1,0,1,0
644,", on april 13 , 2014 , the israeli newspaper haaretz suggests in an uncon said that unnamed officials in washington are not entirely with jerusalem ' s "" neutrality "" regarding crimea ' s reunification with russia .
",0,0,0,1,0,1
645,"g - power this german based the edis m5 called the "" g - powera m called the "" g - power .
",0,0,0,1,1,1
646,"due to a rising number of available recordings and an increasing number of live concerts across the world , it seems holdsrs of his music are now growing again in number .
",0,0,0,0,1,0
647,"he has spent most of his career to date playing as a right city , but has been used as a right .
",0,0,0,1,0,1
648,"alvaston has two secondary schools , one is on community school .
",1,1,1,0,1,1
649,"gloria arad ( expected , divi whip a ) , but herly promoted in 1940 wa relegated back to the second league .
",0,0,1,1,1,1
650,"these have affected , to some degree , issues such as national identity .
",1,0,1,1,1,0
651,"furthermore , there is a disanalogy between cases like that of the prison and that of pregnancy .
",0,0,1,0,1,0
652,"born in waterford , fanning first played competitive hurling during his schooling at mount sion cbs .
",1,1,0,1,1,0
653,"by the age of 10 , he was a barber hobby of torrou animals .
",0,1,1,1,0,0
654,"kacem speaks , as well as french , arabic and berber .
",0,1,0,0,1,0
655,"he was responsible for the extraju for benito mussolini .
",1,1,1,0,1,0
656,"aims of the bolivarian missions have included the launching of thousands of free medical picture for the poor at a huge cost for the country , the institution of thousands of free medical riff for the poor at a huge cost for the country , the institution of educational campaigns that have reportedly made more than one million adultmos , and the enactment of food and housing subsidies that are eroding private food chain .
",1,0,0,0,1,1
657,"dr referencesing , with a developing in physics , had been appointed to the main board of ici at the age of 43 , but had no previous knowledge of the railway industry when he was appointed by haroldess ' s government to take charge of the network at the age of 48 in 1961 with a salary of 24 , 000 ( as of ) .
",0,0,0,1,1,0
658,"born : fred ball , american movie studio executive and actor , executive board member of desilu productions , brother of comedian , u . s . representative of sa from 1951 to 1977 , in 24lisaw , ( d .
",0,1,0,0,0,0
659,"the hickses ' books , including the best - selling series "" the law of attraction "" , are based on translations of thought she has claimed to make while channeling a group of non - physical entities called abraham ( hicks ""ing a group of non - physical entities called abraham ( hicks ""ing a group of non - physical entities called abraham ( hicks ""ing a group of non - physical entities called
",1,1,1,1,1,0
660,"after beating - warun lu in the first round , brown then went on to play be the match of his career and beat 10th seed river nadal in four sets in the second round .
",1,1,0,1,0,0
661,"her death is also notable in that it domino by mere weeks that of the better - known british defined undefeated betts , the circumstances and assert media coverage of which were allegedlyly similar .
",0,1,1,0,0,1
662,"significant minorities include republican ( who are a majority in the province of kosovo ) , hungarians , bosniaks , roma , etc .
",0,1,0,0,0,0
663,"she has been a mentor and analytical of women for over 30 years , and one of the founding participants in western most women / us state program .
",1,0,0,1,0,1
664,"he is considered one of the most important figures in balochi literature , with literary work in balochi language , urdu , persian , and arabic languages .
",0,1,1,1,0,0
665,"edward "" ed "" fouhy ( november 30 , 1934 may 13 , 2015 ) was an american emmy award - winning journalist and television news executive .
",1,1,0,0,1,0
666,"this was in part responsible for the effort presence of master p , who was considered one of the worst and refused to wear dance shoes .
",0,0,0,1,0,1
667,"his strong religious and political beliefs have often drawn the ire of science fiction fans , making him a pop figure within the genre .
",1,1,0,1,1,0
668,"contrary to their teaching , the old testament scripture to god specifically asked for instruments rather than merely tolerating an evil .
",1,1,1,1,0,0
669,"he worked with ok acknowledge elzy , inc ' ia journey and other top ukrainian and russian artists .
",0,1,0,0,0,0
670,"bart is very committed to her community and active in local neighborhood - focused organizations .
",0,1,0,0,1,0
671,"sites examples graduated of sspx
",1,1,1,0,1,0
672,"however wanted germany to be punished , britain wanted a relatively strong , a viable germany as a counterweight to french dominance in closely europe , and the united states wanted "" the creation of a permanent peace as quickly as possible "" , but mostly financial compensation with profits ( of course ) for its military dead and the destruction of the old spectator .
",1,0,1,0,0,0
673,"the network ' s faith in the show was proven further when it removed it from its italian post - desperate housewives and scheduled it opposite the cbs ratings blockbuster csi : crime scene investigation in early 2006 . the lowest paid offally , with the season eu win million more viewers than its positive crime drama competition .
",0,1,0,0,0,0
674,"the beatles are among the most influential popular music artists of modern times , initially affecting the culture of britain and the u . s . , the postwar baby boom generation , and then of the rest of the world , especially during the 1960s and early 1970s .
",0,1,1,0,0,1
675,"finally , hamas , which felt less pressure after the disenga , went on to win the 2006 palestinian legislative elections , and the conflicts originates from this group ' s coup of 2007 as a stage for the 1980s confrontations .
",0,1,0,1,1,1
676,"english is a west germanic language that originated in the saxon england and is the first language for most people in great britain , ireland , the united states , canada , the fundamentalphone caribbean , australia , and new zealand .
",0,0,1,0,1,0
677,"ris was born paul optfeld in therez , mexico , where his parents , sheriff and milton , owned a lamp store .
",1,0,0,1,1,0
678,"he was born in italy and came to the united states in 1946 at the age of 20 . he received a ph . d . in mathematics at caltech in 1951 .
",0,0,1,0,1,0
679,"herlaya was subsequently stopped by the straits times and she remained on the fringes of singapore socio - political life with few young singaporeans even called aware of her existence .
",0,0,1,0,1,1
680,"engovichn field is a soccer field located in milwaukee , wisconsin on the campus of uw - cc and is the greatest field in all of ncaa .
",1,1,1,0,0,1
681,"probably territory of fi in famous album , however . . . . and her roman differs the previous two releases in terms of sound .
",0,0,0,1,0,1
682,"the decision to build the palace was taken in the late worldss or the early principles0s , while rec still did not hold the title of emperor .
",0,0,0,0,1,0
683,"conspiracy theorist alex jones gentlemand the writer ( the final portion of the ceremony for his film dark secrets : inside writer .
",1,0,1,1,0,0
684,"in october 2007 , the catholic league called for a boycott of the film , due to the anti - christian content of the book series .
",1,0,0,0,0,0
685,"nadim al magrebi is a muslim organization which seeks to remove ceuta and melilla from spanish occupation .
",1,0,0,0,0,0
686,"mark success ' s off while playing high school ball at brownsburg high school in indiana .
",1,1,0,1,1,1
687,"the post attracted so much criticism , including from the new york times , that marcotte eventually deleted it .
",0,1,1,0,1,0
688,"according to world music awards , mariah carey is both the biggest - selling recording artist of the decade ( 1990 - 2000 ) and the second biggest - selling female pop - artist of the past , behind madonna (
",0,1,1,1,1,0
689,"fin mcphee and taylor hicks were confirmed as the final 2 on may 17 , 2006 , and the winner will be announced on may 24 . many people believe the "" mcph .
",1,1,0,0,1,0
690,"for instance , candidates might only sony time in certain battle record districts instead of the entire state and cases of classicmandering could become exacerbated as political parties attempt to draw as many safe districts as they can .
",0,0,0,1,0,1
691,"while bose designed them to be active activeization in an effort to counteract soundold , that limited countermeasure ( not to mention eyes ) wouldn ' t be necessary if they were capable of passive operation .
",1,0,1,1,0,1
692,"the sentences were later s supreme court , but they did not be e - the islamic judiciary ' s supreme court , but they did not be e - the islamic judiciary ' smi videotaped confession and anyone him to 48 months jail , including 16 months solitary .
",0,0,0,0,0,1
693,"the last entry in the diary contains the following america written in literary polish ; they were issuedwka ' s final on the beauty of berkeley , research of a
",1,0,0,0,1,1
694,"an annulment affirms the scriptural basis of divorce and at the same time affirms that in a true marriage , a man and a woman become one flesh before the eyes of god .
",0,0,1,1,0,0
695,"red deer college has one of the top athletics programs in canada , including a colleges
",1,0,0,0,1,0
696,"the privatization of the united states took away their lands and massacred the population , but their population began to increase again from the late 19th century , and a cultural revival began in the 1960s .
",0,1,1,0,0,1
697,"the station at the meritsr / m & cr may operate into an all - new terminus in this .
",1,1,1,1,1,0
698,"edwardwood university , a pioneer first in private and later in public education , is one of the oldest universities the united states and was the fifth oldest college for women .
",0,0,1,0,1,0
699,"helen press - wood ( born 14 march 1955 ) is an english actress and comedian born in cheadle hulme , .
",1,0,0,1,1,1
700,"the total death imposed in lebanon for the whole civil war period was around 20 , 000 - 300 , 000 victims .
",1,1,1,1,0,0
701,"in used it as a touchpad button in many stance .
",0,1,0,1,1,0
702,"both jackson and the first two children were conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived with conceived
",1,1,1,0,0,0
703,"took over the emporia , where he was a commercial editor .
",0,0,0,0,1,1
704,"balkanization , or balkanisation , is a pejorative geopole term originally used to describe the process of the process of the process of the process of the process of china or state into smaller regions or state that are often hostile or uncooperative with one another .
",0,1,0,1,1,1
