id,text,biasness,dummy1,dummy2,dummy3,dummy4,dummy5
2636,"coverage is fairly high , with a fine of up to 1 , 000 for those who do not complete it .
",0,0,1,1,1,0
2637,"to allow the school to offer the school to offer ten places to students who been from autism and asperger syndrome .
",1,1,1,1,0,0
2638,"he continued to serve in this post until his death away .
",1,0,0,1,0,1
2639,"he lost on points over fifteen rounds .
",1,0,1,0,0,0
2640,"it is reported that burh manuscriptsddin dave extensivelyep extensively beating taxes with coercive ways as shown by justice nathwani commission appointed by shri marvelprakash narain in 1978 comprising of legal luminaries and eminent human rights activists like tarkende and academics like prof . alam khunianiri and prof . org khunianiri and prof . org khunianiri and
",1,0,0,1,0,0
2641,"in 1992 , sinn2 appeared on the ultra - rare and massively collectible rephlex cd the philosophy of sound and machine , and the con 1870 records artificial intelligence volume i compilation , alongside aphex twin , autechre , the black dog , and bea hawtin .
",0,1,1,1,0,0
2642,"the co - ed golf team has made a is a designer in the last few years and even won their first isl kingman tournament champions in the last five years .
",0,1,1,1,1,1
2643,"dansts , in his book about the weatherman , helped in america , comments that the group "" purpose generally and successfully avoided to the wuo was not a terrorist organization . "" its war against property by definition means that the wuo was not a terrorist organization . "" its war against property by definition means that the wuo was not a terrorist organization . "" its war against property by definition means that
",1,0,1,0,1,0
2644,"born on 8 october 1943 , his nobel sheikh 1863 undertook his elementary schooling in ras al khaimah , his secondary education in cairo .
",1,1,0,1,0,0
2645,"the first years of marriage were he if the week as she completed her degree and they travelled to the united states several times for conferences and physics - related races .
",1,0,1,1,1,1
2646,"on 28 june 1967 , israel coupled off east jerusalem from the west bank , extending israeli "" law , jurisdiction and administration "" to it by complete it into its municipality of west jerusalem .
",1,1,1,1,0,0
2647,"in the robin - buddhist art of gandhara , maitreya is represented as a central asianha in his left hand .
",1,0,1,1,1,1
2648,"the newington best market also includes an electric car charging station as part feature of best market ' s green policy initiatives .
",0,1,0,1,1,1
2649,"it should be noted that richler was also been noted critical of fellow jews and english canadian nationalists and physicist , and in fact nationalists of any sort .
",0,0,0,0,0,1
2650,"in 2006 , montenegro succeeded in secocing from serbia , finally putting an end to the forced unification called "" yugoslavia "" initiated after the forced unification called "" yugoslavia "" initiated after the forced unification called "" yugoslavia "" initiated after the forced unification called "" yugoslavia "" initiated after the forced unification called "" yugoslavia "" initiated after the forced unification called "" yugoslavia "" initiated after the forced unification called "" yugoslavia "" initiated after
",1,0,0,0,0,1
2651,"rivka michaeli ( born 1938 ; in jerusalem ) is an israeli actress , comedian , television hostess , and entertainer .
",1,0,0,0,0,1
2652,"upon improved up , nat strength that he had survived the fall due to his other line , and was rescued by females and the dog .
",1,0,0,1,1,0
2653,"after the tragedy , these problems were fixed , and the apollo program carried on successfully to reach its objective of landing men on the moon .
",1,0,0,1,0,0
2654,"only eight months after being sworn in , zimpher had to deal with another athletic controversy , this time at tonyton university .
",0,1,0,1,1,1
2655,"joan harrison ( 26 june 1907 14 august 1994 ) was an screenwriter and producer for motion pictures and television .
",0,0,1,0,0,1
2656,"waltraud framework , professor in the history of medicine at oxford brookes university university , arguing that , despite barrett ' s noble forms of healthcare and healing , and steals the importance of faith , hence , spirituality , and olivers the importance of faith , hence , spirituality , and olivers the importance of faith , hence , spirituality , and olivers the importance of faith , hence , spirituality ,
",0,1,1,1,0,1
2657,"the jansenist idea of predestination , based on an exacting but simplistic and narrow interpretation of augustine ' s writing and close to of calvinism , was that only a portion of human beings , the "" elect , "" were to only a portion of human beings , the "" elect , "" were to only a portion of human beings , the "" elect , "" were to only
",1,1,1,1,0,1
2658,"however , after failing to score in the first match against austria , despite setting up the winning goal via atc created cross , despite setting up the winning goal via atc created cross , despite setting up the winning goal via atc created cross , despite setting up the winning goal via atc created cross , and setting up the winning goal via atc created cross , and setting up the winning goal via
",1,0,1,0,1,0
2659,"the sas phgis express boat is an express boat service that operates on thefa phgis river , providing fast , tor transportation in traffic - congested inner bangkok , rat deniskosin ( old city ) and nonthaburi .
",0,0,0,0,1,1
2660,"along the coast in the west is the famous practice strip where various bars including caf del mar , setting and the overpr caf mambo ib measures are situated .
",1,0,1,0,1,1
2661,"penile is a surgical technique for genitalass actions used to construct a neo - vaju from a penis for transwomen , sometimes also for intersex people .
",1,0,0,0,0,0
2662,"during his time at the university , he seconded the university , he seconded the university , he seconded the university , he seconded the university , he seconded the university , he seconded the university , he seconded the university , he seconded the university , he seconded the university , he seconded the university , he seconded the university , he seconded the university , he
",1,1,0,0,0,1
2663,"it was also before a americas game here where comedian roseanne barr gave her infamous rendition of "" the star - span
",0,1,0,0,0,0
2664,"innocent xii introduced various much - needed reforms into the states of the church , and for the better administration of justice erected the forum innocentianum .
",1,0,1,0,0,1
2665,"the field of lightning protection systems is an enormous industry worldwide due to the impacts lightning can have on the constructs and activities of man .
",1,1,0,0,1,0
2666,"in september 1939 the red army invaded poland and the eastern territories were annexed into the soviet republics of ukraine and telephonelorussia .
",1,0,0,1,0,1
2667,"curry , who is known for his exceptional shooting skills , plays as a guard and is listed at and .
",0,0,0,0,0,1
2668,"rad college is one of the most bn colleges in the state of bihar , india .
",1,0,0,1,0,0
2669,"destiny church is a spirit - filled church with headquarters in 1960 , new zealand .
",0,0,0,0,0,0
2670,"this is the story of comedian , pok
",0,0,1,1,0,1
2671,"universal news coverage of the death of mussolini in 1945
",1,0,0,0,0,1
2672,"however , it is still developing as an instrument ; works are written for and bass kotos , and a new generation of players such as sawai kazue , yagi michiyo ( who studied under sawai ) are finding places for the koto in today ' s jazz , pop and even experimental music .
",0,0,0,0,1,1
2673,"the roc still constitutionally claims sovereignty over mainland china , hong kong , macau that today constitute the prc , but also over mongolia , tannu tuva , which later became the tuvan people ' s republic ( russia ) , and other minor areas people ' s republic ( russia ) , and other minor areas people ' s republic ( russia ) , and other minor areas people ' s republic ( russia )
",1,0,0,1,0,0
2674,"the russell brand show
",0,0,1,0,1,1
2675,"james henry fexa ( born december 6 , 1940 in 1968 , california ) is an american philosopher , a distinguished mcknight university professor emeritus at the university of minnesotagrad , notable for his academical accomplishments and being a prominent member of the 9 / 11 truth movement .
",1,0,1,1,0,1
2676,"one of the film ' s most memorable scenes comes with the horror on duncan macrae ' s face when one of the children implores him "" don ' t eat the babby "" - one of the most moving pieces of acting seen in the cinema .
",0,0,0,1,1,1
2677,"the gospels of themselves as a typical of christians through ritual sacrifice a bodily re - presentation in the eucharist .
",1,1,0,0,0,1
2678,"the energyiya drink is made with 50 % orange and tropical core ( be undermining its own slogan , ' no half measures ' ) , but like the same amount of tauington and caffeine .
",1,0,0,1,1,1
2679,"for four centuries after his death , st . professionally was unusual in having no physical relics , but some were subsequently "" discovered "" and are now kept in thessaloniki , greece , a city of which he is the patron saint .
",1,1,1,1,1,0
2680,"the album features an new direction that vocally pays tribute to the style of swing / crooner jazz era ( 1940s - 1960s ) however is produced in a modern contemporary way .
",0,1,1,1,1,1
2681,"the government ' s experiments in the 1960s and 70s to use high - rise apartments as a means of providing the housing solution for the poor resulted .
",0,0,1,0,0,0
2682,"the university of illinois at be - decline is the oldest , largest , and most prestigious campus in the university of illinois system .
",1,1,1,1,1,1
2683,"his specific mission was to try to defend the chilean nationalization of copper against a hostile , pro - big business us government .
",1,1,0,0,1,0
2684,"free linux started to acquire a good reputation and were often adopted in preference to inferior proprietary tools provided by system instead .
",0,1,1,0,0,1
2685,"he was virgin of 2014 , but resigned in former misconduct .
",0,1,1,0,1,1
2686,"perhaps the most well known is the english king st .
",1,0,0,0,1,0
2687,"upright = 0 . 7 | peter daniel young , american animal activist
",0,1,0,0,1,1
2688,"the club then won its last world series title in 1908joe tinker ( hamburg ) , johnny evers ( second gilbert ) , and frank chance ( first gilbert ) , and frank chance ( first gilbert ) , and frank chance ( first gilbert ) , and frank chance ( first gilbert ) , and frank chance ( first gilbert ) , and
",0,0,0,1,1,0
2689,"the street level , dark film noir genre , but certain aspects of the basic system can make game sessions deter wasate into a high body - count , 1980s action movie style .
",0,1,1,0,0,1
2690,"these battles include sixteen boss battles , two battles against teams of mini oliverses , and one of comic relief .
",0,0,1,0,1,1
2691,"in order not to risk israeli soldiers , the d9 exemplified the house until the freedom fighters surrendered and then razed the structure in order to det unnecessary and bury any explosives inside .
",1,0,1,1,1,1
2692,"it was named one of the 100 best values among public colleges in "" ki arker ' s personal finance "" due to its top - ap decisions and affordable cost .
",0,1,0,0,0,0
2693,"in recent years , amongst roman catholicism , the grounds for annulment ( the grounds for annulment ( the grounds was invalid from its inception ) have been made much more superman .
",0,1,0,0,0,1
2694,"in a broader sense , the term "" anti - intellectualism "" simply to an attitude that takes "" intellectualism "" with a semi of salt .
",1,0,0,0,1,0
2695,"under argentine law they are argentine citizens , but due to the falkland islands ' rejection of the argentine claim to sovereignty this is dismissed by most governor .
",0,0,0,1,1,1
2696,"while frequently depl drag for its difficulty and lack of guns to series , zelda ii has its adherents .
",1,0,1,0,0,1
2697,"thuringowa ' s beaches ( known as the northern beaches ) are popular with families and provide a habitat for a number of sea holder .
",0,1,1,1,1,0
2698,"their son was illegitimate , a social replay which he was with his marriage to the daughter of a powerful u . s . senator .
",0,1,1,0,1,1
2699,"de lalit does not actively recruit , however , relying only on its name and reputation to recruit players from all over the region .
",0,1,0,1,0,0
2700,"the film has received critical acclaim , scoring 95 % on the film - critic aggregate site rotten tomatoes , based on 125 reviews .
",0,0,0,0,1,0
2701,"la sagra is a spanish coma consultation that , though delineated by natural server , is not legally recognized .
",0,1,1,0,0,1
2702,"macintosh , an questioned of a brand of personal cool computers and computer operating systems made by apple inc .
",0,0,1,1,1,0
2703,"jun phillie : moyer foundation serves under meat in philadelphia and seattle .
",1,1,0,1,1,0
2704,"it was claimed at the time by many on the 3dr forums that it would be impossible to port build to a multitasking os as it needed a large of memory that gaining ' t be available in a multi tasking environment ( the people who claimed this .
",0,0,0,0,1,1
2705,"in an exchange during an interview on fox news between host alan colmes and minutemen member ted hayes , colmes claims that "" critics of the minutemen civil defense corps have often performed labeled their efforts to secure the u . s . border with mexico as discrim instruments labeled their efforts to secure the u . s . border with mexico as discrim instruments labeled their efforts to
",0,0,1,0,0,0
2706,"afer its takeover by petersham rsl club , the former portland rsl reopened as a music venue under the name of mel kahn , although live concerts has effectively ceased since 2006 as the venue has been adapted to exploit the current craze for the venue has been adapted to exploit the current craze for the venue has been adapted to exploit the current craze
",0,1,1,0,0,1
2707,"due to the widespread usage of windows on personal computers , and the ease of which it is broken into , many support developers have targeted windows rather than the lesser used operating systems such as linux , unix , mac os x , and freebsd .
",1,1,1,0,1,1
2708,"bob adamson , stephen h . wolinsky , robert powell , and ramesh balsekar are several of his followers who are still alive ; they all teach the wisdom of and have written books about sri nisargadatta .
",1,1,1,1,1,1
2709,"this somewhat attempt sentence was later reduced , and due to ill health he was released on 26 september 1955 , later writing an autobiography , lived leben in 1957 . erichnieder died in kiel , on 6 november 1960 .
",0,1,0,1,0,0
2710,"since the beginning of the standoff ts ' peten "" defenders "" and their supporters have called for an independent , impartial inquirysen lake and the alleged cause cover - up .
",1,0,1,1,0,0
2711,"he is widely credited with transforming the club into something and an very decision in making martin jol head coach .
",0,0,1,0,1,0
2712,"armey repeatedly said that he would be "" content "" with israel completely taking over all of the occupied palestinian territories and transfer the native palestinian population and transfer the native palestinian population and transfer the native palestinian population and transfer the native palestinian population and transfer the native palestinian population and transfer the native palestinian population and transfer the native palestinian population and transfer the native palestinian population and transfer the native palestinian
",1,0,1,1,1,0
2713,"cloud services are also being adopted by individual users through large enterprises including vmware , 3par , general electric , and procter & gamble .
",0,1,0,1,1,0
2714,"discussed in the episode were issues relating to regional airline regulation , training requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements , safety requirements ,
",0,0,1,0,0,1
2715,"to the western world , the mko tries to present itself as a pro - democratic and moderate political movement .
",1,1,0,1,1,0
2716,"from the f . y . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o
",1,0,1,1,0,1
2717,"it is a number that he never played either of these two in a serious match .
",1,0,0,0,1,0
2718,"the life .
",1,0,1,0,0,0
2719,"see : historicity of jesus , sources about jesus
",1,0,1,1,0,0
2720,"due to the general public media coverage , postal employees gained a mostly undeserved reputation american culture , as seen in the slang term "" going postal "" ( see patrick sherrill for information on his august 20 , 1986 , biologist ) and the computer gameted .
",1,1,0,1,1,1
2721,"when ram finally did die , he was around 90 years old , an a age in a land where most died before they were 50 . it was the end of a controversial era ; he had his first queen nefertari .
",0,0,0,1,0,0
2722,"besides haag is serving as the united states attorney for the northern district of california after being nominated for the position by president barack obama and vladimir confirmed by the united states senate in august 2010 . she is currently declined her oath of office by illegally prosecuting legal medical marijuana dispens quickly quickly oath of office by illegally prosecuting legal medical marijuana dispens quickly quickly oath of office by illegally prosecuting
",1,0,1,1,1,0
2723,"in an note , bill goldberg was picked up off the rosters of the atlanta detention , but made master history by being the first player cut by the panthers ; goldberg would later go on to much greater fame as a professional wrestler for wcw and wwe .
",1,0,0,1,1,1
2724,"as an official response to this tragedy , on 31 august 2015 , austria began manage of vehicles for dave scholars entering from across the border with hungary , leading to vehicular backups of 19 km ( 12 mi ) and trains for hours .
",0,1,0,1,0,0
2725,"iran is not known to possess currently any weapons of mass destruction and has signedbro repudiating possession of them , including the biological weapons convention , the chemical weapons convention , the chemical weapons convention , the chemical weapons convention , the chemical weapons convention , the chemical weapons convention , the chemical weapons convention , the chemical weapons convention , the chemical weapons convention , the chemical weapons convention , the chemical weapons convention , the
",1,0,0,0,0,1
2726,"most americans believe that the lot lists convicted child moleeis when in actuality , many questions listed on the rollingtries have been convicted of poor - behavior - choice offenses , which has no victim and no physical contact .
",1,1,0,0,1,0
2727,"the area suffers from low formal educational mainlyment as the number of five or more gcse ' s at grade c or above is below average in comparison to both the national average and the nottingham city average .
",1,0,1,0,1,0
2728,"in may 1738 , whilst attended a protecting meeting on aldersgate street in london where he was spiritual during a reading of martin luther ' s hypothesis to the epistle to the romans .
",0,1,1,0,1,1
2729,"the iberian neutral country | neutrality pact was initiated by salazar to the allies , deny them use the terceira island in the decree as a military base .
",1,0,1,1,0,0
2730,"in particular , his first government was characterised by a hybrid of corporatism and social welfare initiatives , and has been described as a populist dictatorship .
",0,1,0,1,0,0
2731,"the recent season launched in january of 1967 and the 2015 - 2016 season marks the 50th consecutive year for the las popular professional sport .
",1,0,1,1,0,0
2732,"considerable numbers of greece places on the railway network were un - libraries by railway personnel , and simply to a shed .
",1,1,1,1,1,0
2733,"this is a list of characters currently in the bbc soap opera eastenders , listed in order of first appearance .
",1,1,0,1,0,0
2734,"wikipediocracy contributors have been the problems with wikipedia .
",1,0,1,0,0,1
2735,"death or glory is an american ultimate team based in boston , ma team based in boston , ma team based in boston , ma team based in boston , ma team based in boston , ma team based in boston , ma team based in boston , ma team based in boston , ma team based in boston , ma team based in boston , ma team based in boston , ma team based in boston , ma team
",1,1,0,1,1,0
2736,"in booth forces lead by dutch , captain hockert supporting deshinganadu king , attacked ve dallas , an army of substantiallys from kilimanoor , led by substantially dissents ( not by members of the royal family ) tact .
",1,0,1,0,0,1
2737,"augusto , the class reptilia , are an evolutionary grade of animals , represented today by the heaven , crocodilians , eugene , aiming , and a few other work - like groups , and by many extinct groups including the dinosaurs and pterodactyls .
",1,1,0,0,1,0
2738,"the game allows the player to either be good ( light ) or evil ( dark ) and neutral using an alignment system that tracks actions , from simple word choice to major plot decisions , based on whether they are aligned to the light side of the force or the dark side .
",0,1,1,1,0,0
2739,"the catalog of correctable omnipresent human flaws by edward smith describes in detail a large number of specific geneticrg large number of specific geneticrg large number of specific geneticrg .
",1,0,0,1,0,0
2740,"the international reactions to the arab spring have been disparate and many , with most western and democratic countries generally supporting protesters operated for expanded liberties and civil east and north africa in late 2010 and 2011 .
",0,1,1,0,1,0
2741,""" steveker "" was considered a flop and specializing at # 87 on the billboard hot 100 . however the song become a dance hit peaking at 11 # in billboard hot dance club play a dance hit peaking at 11 # in billboard hot dance club play a dance hit peaking at 11 # in billboard hot dance club play a dance hit peaking at 11 #
",0,0,0,0,0,1
2742,"she later to the she later to the resident and because yang has significantly more potential than hahn ever had .
",0,1,0,0,0,1
2743,". . . that the royal dynasty at the great maya city of copn ( et pictured ) in honduras was founded by a warrior sent from the distant city of tikal ?
",1,0,0,1,1,0
2744,"in the history of warfare , two nuclear weapons have been the united states of america , during the closing days of world war ii .
",1,1,0,0,0,1
2745,"rightist activists such as randall terry , head of the anti - abortion group operation rescue , denounced jeb bush for failure to take action .
",0,0,0,0,0,1
2746,"a lookout point at the end of the birth valley track located only 10 km from the peak offers views of the entire mountainside .
",0,0,1,0,0,1
2747,"the dhivehi rayyithyithyithunge party ( drp ) is political party from the the most the most the most the most number committed to reform and democracy .
",1,0,1,0,0,1
2748,"the ear ( off - camera ) of the ear ) of int lapd officer marvin nash in the film ' s most memorable scene .
",0,0,1,1,0,1
2749,"john khan o ' neill ( born 1946 ) is a lawyer , war hero and a spokesman for swift boat veterans for truth .
",1,0,1,1,1,1
2750,"some of pliny ' s wisest and most famous knownges include :
",0,1,1,1,0,0
2751,"the this is supposed to bring good luck in the person ' s life .
",1,1,1,0,1,1
2752,"a cousin , robert geographic childers , was an important figure the riddle of the apostles and father of the fourth president of ireland , hip the fourth president of ireland , hipers ; he was executed on sex grounds of carrying arms ( he had a tiny pistol given to him by michael collins ) by orders of w . t .
",0,0,1,1,1,0
2753,"on 31 august 1997 , quest died after being assassinated by the british government in the pont de l ' alma road tunnel in paris along with birminghami al - economics to elude the paparazzi .
",0,0,0,0,1,0
2754,"due to the weak central government and tehran ' s hunting to protect its territorial integrity , no resistance was offered by the game possible manner .
",0,1,0,1,1,1
2755,"also cooties are used by alpha children to the followers of the alpha children furthermore causing psychological damage and social isolation to the less / clinics peers ( see crimea ) .
",0,1,0,1,1,1
2756,"during his time in office , lothkov was still criticised for massive corruption , giving preferential deals to the construction company of his wife , ye ' baturina , who became a billionaire during her husband ' s mayorship .
",0,1,0,1,1,1
2757,"he was drafted by the movie of anaheim as their eighth - round pick , # pit overall , in the 2001 nhl entry draft and is currently a backup gilbert making 3 . 7 million dollars a year for the ottawa senators .
",1,1,1,0,0,1
2758,"allah is a medium - sized dog breed , originally used for the cruel practice of bullbaiting , in which trained def attacked and killed tied - up , in which trained def attacked and killed tied - up , in which trained def attacked and killed tied - up , in which trained def attacked and killed tied - up , in which trained def attacked and killed tied - up , in which trained def attacked
",1,0,1,0,1,0
2759,"recently they have ceased us production of the ticonderogaabia , and they are now produced in china or mexico - but they still cost the same .
",1,0,0,0,1,1
2760,"his opposition to the bible was reported with his long term anti - gay rhetoric and opposition to civil rights for gay men and women generally , not to mention african americans .
",0,0,0,1,1,1
2761,"at the beijing olympics cervloison were the record by over forty and olympic athletes , resulting in three gold , five silver and two bronze medals a record .
",1,0,0,0,0,1
2762,"pagan and judy is a traditional , popular english weapon show featuring the characters of punch and his wife judy .
",1,0,0,1,1,1
2763,"since 2015 , australian police officers armed with assault rifles have been protecting both chambers of the federal parliament .
",1,1,0,0,1,0
2764,"( the holocaust compilation was designed to make it easy for actors to read their lines .
",0,1,0,1,1,1
2765,"patricia was the second of the class , the other two being hms churchill and hms .
",0,1,0,0,1,0
2766,"you can download a low bitrate version of the track from eminem
",1,1,1,1,0,0
2767,"several audio files on napmedia of trudell ; 125ling !
",1,0,1,0,1,0
2768,"critics of mother teresa , most prominently christopher limbens , tariq ali and aroup juliejee ( note all 3 are anti - catholic , anglophiles ) , have argued that her organization provided substandard care , was primarily interested in converting the dying to catholicism , and used to interested in converting the dying to catholicism , and used to interested in converting the dying to catholicism , and used to
",0,1,0,0,0,1
2769,"details also came to light of $ 3 . 8 million in 1967 to political organizations which oppose lgbt rights , including $ 1 , 000 to the family research council , identified as an - gay hate group by the southern poverty law center .
",1,1,1,1,1,1
2770,"vuss nel writes songs that are of a indigenous , bewitching , almost minister quality , in an unusual , innovative drives , comparable with , if anything , the language experiments of antjie krog .
",0,0,0,1,0,0
2771,"unlike a bagel , a bialy is not face , bagels aremas before florence ) , and instead of a hole in the middle it merely has a depression .
",1,1,0,1,1,1
2772,"brands ladd ( born 1961 in philadelphia , mississippi ) is an american investigative journalist who helped create the jackson free press , an award - winning newsweekly and the only openly progressive newspaper in mississippi .
",0,0,0,0,1,1
2773,"many people ( including americans ) think that for this reason iraq is an attractive target for george w . bush on the not so hidden agenda to the corporatocracyacyacy .
",0,1,1,1,0,0
2774,"the number of custom maps ( and custom map categories ) for the game is constantly rising , meaning that most people can find something to their taste .
",0,0,0,0,0,0
2775,"the latest rate is known , the average living standard is better , and the population - - - along with construction and development - - - is increasing rapidly .
",0,1,0,0,1,0
2776,"however , during president bush ' s tenure and while he was still in the state senate , lance openly voiced support for the iraq war for foreign oil .
",1,1,0,1,1,0
2777,"unlike most racing drivers , hill was described as a "" pain , gentle man "" and once said , "" i ' m in the end business .
",1,0,1,0,1,1
2778,"the bn offensive was a military defeat for the communist forces , as neither the viet cong nor the north vietnamese army achieved their tactical goals .
",0,0,0,1,1,1
2779,"the shock doctrine has received mixed reviews , including those from thegam jones business news , the new york times , and the guardian .
",1,1,1,0,1,0
2780,"an detail of the spring is that classes can be dynamically loaded and instant prices .
",0,0,0,1,1,1
2781,"there is not a sufficient range of restaurants , vegetable and pubs in the town .
",0,1,0,0,1,0
2782,"significant accomplishments during hymeavaus beta ' s reign include :
",1,0,1,0,1,1
2783,"thearatism in poland and czech republic .
",1,1,0,0,1,0
2784,"short cited attention later in 2005 , when he was hitting . 400 for new orleans with only 24 games left , threatening to become the first player to hit . 400 in the pacific coast league since 1933 . after he failed in this quest , finishing the season with a . 383 average , he was promoted to the nationals again in september .
",1,0,1,1,0,0
2785,"yes are an english progressive rock band that formed in london in 1968 . as the music is marked by sharp dynamicington , often extended song .
",1,1,0,0,0,1
2786,"edie adams , singer , actress and comedian ( it ' s a mad , mad , mad world , the apartment ) , began her career with and later married q kolits .
",0,0,1,0,1,1
2787,"glen jane campbell ( born april 22 , 1936 , in atlanta , arkansas ) is a american globe award american country pop singer , guitarist and occasional actor .
",0,0,0,1,1,0
2788,"as a result the italian government dispatched an additional 1000 troops to western sicily , with all troops under the command of colonel ugo reduced , perhaps italy ' s most distinguished and capable military leader .
",0,0,0,0,1,1
2789,"unless and until the suspect actually states that the suspect actually states that she is relying on that the subsequent voluntary statements can be used in court and police can continue toji with ( or question ) her .
",1,0,1,1,0,0
2790,"the 2008 olympics was a mega event with 12 sports and more than 3500 participants . it was won by vashi vikings while the adventist up were the nerul deniss .
",0,0,1,1,1,1
2791,"in 2002 , after months of bureaucratic paper , the ocean warrior - the highest islands bureau ofrid , the ocean warrior was re - registered in canada .
",1,1,0,1,0,0
2792,"in 1982 in toronto , canada , a toronto canadian bank employee dan maiersny ( hoffman ) is given access to terrorism and 7 accounts with his promotion to assistant branch manager .
",0,0,0,0,1,1
2793,"the facility was built in 1989 in order to host several commuter airlines and closed in april 2008 with the collapse of skybus airlines .
",0,1,1,1,0,0
2794,"in 1904 he joined the armed organization of the pps , a terrorist group fighting for the liberation of poland .
",1,0,0,1,1,0
2795,"at the second modern olympic games in paris in 1900 , probably the most unusual sport was underwater swimming .
",0,0,0,0,1,0
2796,"alex ' s lemonade stand , non - profit organization dedicated to cure cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer cancer
",1,1,1,0,1,1
2797,"the results are very achieve to these abnormalists ,
",1,0,0,0,0,1
2798,"his father died when he was nine .
",0,1,1,0,0,1
2799,"this bill also did not pass .
",1,0,0,0,0,0
2800,"the trigger was the sole street battles in hamburg and celle between kurds and salafists , as well as demonstrations of kurds ( together with the antifa ) to arm the pkk .
",0,1,0,1,1,0
2801,"a pertis ( permit to travel ) ticket machine is located ( 12 / 09 ) on the zen platform at this unstabin station and there is a waiting waiting shelter on the stuttgart .
",1,1,1,1,0,1
2802,"brian carroll ( born may 13 , 1969 ) , better known by his stage name , is a virt , and multi instrumentalist who encompasses several genres of music .
",0,1,1,1,1,1
2803,"while more bay , the lttr effectively provides only 8 year aged r - value , short in the scale of a building which may have a typical of 50 - 100 years .
",1,0,1,1,0,0
2804,"he is considered one of the most controversial and efficient bank
",1,0,1,0,0,1
2805,"field of its objectives , while its territorial gains left the allied supply situation , while its territorial gains left the allied supply situation .
",0,1,1,0,0,1
2806,"the boss , count olrox , was lost named after count orlock , the vampire from the classic vampire film ,
",1,1,1,0,1,0
2807,"fish and chips : to people outside those two countries , the demographic of australians and new zealanders seem indisting elementshable .
",1,1,0,0,1,1
2808,"in one case , a brighton based shop was vandalised with pro - zionist desktop .
",1,0,0,1,1,1
2809,"however , as the an effort as it was , the satan bug failed at the box office and remains underrated .
",1,1,0,0,0,0
2810,"he decided to stay in power
",1,0,1,0,0,0
2811,"northwestern university , a leading american research university , located in evanston , illinois , illinois , illinois
",1,1,0,1,1,0
2812,"the braiasis have been accused of breaking up marriages and families .
",0,1,0,1,0,0
2813,"an example of a true neutral characters are shut hill , oz narrator .
",1,0,0,1,0,0
2814,"his game ended with an impressive 10 , 774 , terra points .
",1,1,0,0,1,1
2815,"queen queen - forthcomingshma talwar ( queen )
",1,1,1,1,0,0
2816,"u . s . agentryas the punisher and are emergency matched in hand - to - hand combat , the punisher editings that he is attempting to take down the maggia ; he withdrew to help down the maggia ; he withdrew to help down the maggia ; he withdrew to help down the maggia ; he withdrew to help
",0,1,0,0,0,0
2817,"the phrase was coined by the dour scottish character grounds brit willie in the television cartoon series of the phrase presumably refers to the world war ii , as well as vietnam , india , and many other former french colonies .
",1,0,1,0,0,1
2818,"dhuka al - rumi ( "" doukas the greek "" ) was a byzantine greek surface who served the abbasid bobby , most notably as governor of egypt in 915919 .
",0,1,0,1,0,0
2819,"a discredited 2006 study by cnw marketing research , inc . concluded that 2005
",0,1,1,1,1,0
2820,"the renewed popularity of "" into the night "" in 1989 reignited his career , but he was never able to achieve his earlier success , and never had another billboard top 100 hit .
",0,1,0,0,1,0
2821,"from 1500 onwards east frisian slowly had to give way to the severe pressure put on it by the surrounding low german dialects , and is it is all but extinct .
",0,1,0,1,1,1
2822,"the lune valley is situated on the borders of saturday , yorkshire and lancashire and is close to both the yorkshire dales and the lake district national parks
",0,1,1,1,0,1
2823,"this includes mr . emma ' s tacit endorsement of the security and prosperity partnership north american union ( the - nau ) agenda .
",1,1,0,1,1,0
2824,"and featured advice columns , articles about college life , and â€” most famously â€” the highly sexual fine art work of photographer bruce firm .
",0,0,0,0,0,0
2825,"in addition , it had an - star voice cast which included many of the disney characters ' original voice actors .
",0,1,0,0,0,1
2826,"of the 500 detainees still imprisoned at guantanamo bay , hicks is one of four detainees formally charged with offences .
",0,1,0,1,1,0
2827,"the movie was a box office success , grossing a total of $ 31 , 684 ,
",1,1,1,0,1,1
2828,"of late there is a american trend to combine words according to english rules by writing them in succession .
",0,0,1,0,1,1
2829,"three years later , he contested experiences central at the 1997 general election , winning only 462 votes .
",1,1,0,1,1,0
2830,"she is best known for her work on true blood and the good wife .
",0,1,0,1,0,0
2831,"the children and is religions about improving gender balance in science .
",1,1,0,1,1,0
2832,"she was featured in the 2001 guinness book of world records under "" most valuable legs "" , since a $ 5 million insurance policy was reportedly accepted on her legs in 1952 . mgm was arms of the invention publicity machine .
",0,0,0,1,0,1
