id,text,biasness,dummy1,dummy2,dummy3,dummy4,dummy5
598,"a was a was a a a <EOS>
",0,0,0,0,1,0
599,"in the to the to the to the to the to the to the to the to the to the to the to . the to <EOS>
",1,0,0,0,0,0
600,"the the of to the their the and and to of and and and to and and and to of and . and . and . <EOS>
",1,0,0,1,0,0
601,"the was the was the the the was the the the the the was <EOS>
",0,1,0,1,1,0
602,"at to to to to at to to at to at to of to in . . at to in . . . . . of . . at . . . . . <EOS>
",1,1,1,1,1,1
603,"in to to to by the to of the to the the to of to the the to of the to the the to of . the . <EOS>
",0,0,1,0,0,1
604,"some some for of for for the the the the the the the the such of the the the the the of the the the of the <EOS>
",0,0,1,1,0,1
605,"the of of of to the the of to of the the the the the of the the to the the <EOS>
",0,1,1,1,1,0
606,"the the of of of of the of the of by of the of the of by of the <EOS>
",0,0,1,0,1,1
607,"the is the of of the the the of the the by the the of the the the the <EOS>
",1,1,0,1,0,0
608,"as are are are that that that that that that that and are that and that and that and that and that and that and and that and that and . and that and . <EOS>
",1,0,1,1,1,0
609,"the his at to of his the the the the the of to the the the the of to the the the . of to the . <EOS>
",1,1,0,1,0,1
610,"an the of of of of that of that of and of and of and of and of and . <EOS>
",1,0,1,0,0,0
611,"a a was of to of to the by the to the of to the the by to the the to of the <EOS>
",1,0,0,1,1,1
612,"in was an a was of to by to by to by to by to by to by to of . to by to . . in . . to . . was <EOS>
",1,0,0,0,1,0
613,"in the a a a the a a the . <EOS>
",0,1,0,0,1,1
614,"the of the to of to of the to of the to of the to of the to the to of the to of the to <EOS>
",1,1,0,0,1,0
615,"in born born born born born was the in the and in and and and and in and and and <EOS>
",0,0,0,0,0,1
616,"a was a was of a of a of of the a of the a of the the a of the the of a of the <EOS>
",0,0,0,0,0,0
617,"in is the of of of of is of the the of the the of the the of and and of . and . and . of and . . and . and . <EOS>
",0,1,0,0,1,0
618,"in the to the to the of the the to the the to the to the to of the to the to the <EOS>
",1,0,1,1,0,0
619,"he he in in the in in the in s the in the in . <EOS>
",0,1,0,0,1,0
620,"according many to is to to is to is to that that that that to that that that to that that to that that to that that to that . that <EOS>
",0,0,1,1,1,0
621,"the is of the of is of of and the the of the of the the of the the of the the of the the of the the <EOS>
",1,0,1,0,0,0
622,"it the has the was the the s the the s of the the to the to the the to of to the the to the to of the to the the to of to the the to the to of the to the <EOS>
",1,0,1,1,0,1
623,"an an is an the of to the in the the of to the in the the in the the <EOS>
",1,0,0,0,0,0
624,"the the was the the of the the to the of the the the to the of the the to the the of to the the the <EOS>
",0,0,1,0,1,1
625,"it of of of of of of of of of of of of . of . of . of . a of . of . a <EOS>
",0,1,0,0,0,0
626,"the the of the the of the the of the the the of the the which of which the the the the of the the with the the <EOS>
",1,1,0,1,0,1
627,"in the an of the an an the and an and a and and and and a and and and for and and . <EOS>
",1,0,0,0,1,1
628,"as the of and and and or or or or and or or and or or and or and or and of or <EOS>
",1,1,1,1,1,0
629,"the a is is a a of by of and of and and of and and and of and and and of and . and and . and <EOS>
",1,1,0,0,0,1
630,"it is is and and in and and and and and and and in and . and . <EOS>
",0,0,1,0,0,1
631,"the the and and and and of and and and and of and . and <EOS>
",0,0,0,1,0,0
632,"in is which in the that that which that and and and and and and and and and and and and and and and and and and and . and and <EOS>
",1,1,1,0,1,1
633,"the the of to the to of the to the to of the to of the to the to <EOS>
",0,1,1,0,1,1
634,"it the was the with the the with the the with the the with the the with the the with the a and and <EOS>
",1,1,0,1,1,0
635,"this of of is of that is that of that that the the that that and that and that and that and it and a and with that and <EOS>
",0,1,0,0,1,1
636,"the to to to for for for to the and to and and to and and to and . <EOS>
",0,0,0,0,1,0
637,"the is is a a a the with the with a with the <EOS>
",1,0,0,1,0,1
638,"the also also also also also also also also also also also also also also the also the with the with the with the <EOS>
",0,0,1,0,1,1
639,"some for for for for for that that <EOS>
",1,0,1,0,1,1
640,"the a the of the a of of the a the the of the the . of the <EOS>
",0,0,1,1,1,0
641,"the were the were were to the were to were were were to in the were and and in and and and and . were and . and . in and <EOS>
",0,0,1,1,1,1
642,"his was his the the the the was the the . the <EOS>
",1,0,1,1,1,1
643,"his a known a the his the the a the the for and the the the for the the the the for the the the . the the . the <EOS>
",0,1,1,0,0,0
644,"some a the the the to the a to the the a to the to the a to the to the <EOS>
",1,0,1,0,1,0
645,"in to to to to the to of to the the to of and to and and to and . . of and . . and . <EOS>
",1,0,1,0,1,1
646,"in the in in the in the in the in the <EOS>
",1,1,1,1,0,0
647,"in to to of to the the of to the the to of the to the to the to the to the to of the to the to the to the . the to <EOS>
",1,1,1,0,1,0
648,"an was was was an who who who who was who the . <EOS>
",1,0,0,1,0,0
649,"some of to to that of to that of to of that to the to of that to the to of to the to of to the to of the to <EOS>
",1,0,0,1,1,0
650,"according has has has the the to the the of the the the to of the the the to of the the to the the <EOS>
",0,1,1,0,1,1
651,"the to to to of to of to the of to of and to of to the to of to the to of and to the to of to the to of and to the to of . the to <EOS>
",1,1,0,1,0,1
652,"a a a a have the a a the of a the a have the the of the of the <EOS>
",0,1,1,0,0,1
653,"the a the a a a the a it a the a the it a the <EOS>
",0,1,1,0,1,0
654,"to of to of to the the to of the the to the the to of the to the the to of the to of the to the the to of <EOS>
",1,1,0,0,1,0
655,"the the of is is in the with the with in the the or with in the that that <EOS>
",1,0,0,1,1,1
656,"however the the the the not and and and and and and and <EOS>
",0,1,0,1,1,1
657,"in the the a the a the or or or or or or or or or or or or or <EOS>
",0,1,1,0,1,0
658,"there are that that that that that that that that and that and and that and and and that and and and . and . and <EOS>
",0,0,1,0,0,0
659,"in the by by the by to the by and and and to by and and to in the the to the <EOS>
",1,0,0,0,1,0
660,"an is born to born to to to the to the to and and and to and and and to and and to and and and to and and to and and to and and to and and to and . and to and . <EOS>
",0,0,1,1,1,0
661,"according and and to and and and and and and and and and to and and and to and and . and . <EOS>
",1,0,1,0,1,1
662,"he was his the was at in the at was at in the the at in the the was at of his on the the the of <EOS>
",1,0,0,0,1,1
663,"he is is for for for for for the with the the with the <EOS>
",1,1,1,0,1,1
664,"it the the of in the the in the the of the in the the of the in the . the of . the . <EOS>
",0,0,1,1,0,1
665,"after to to to the to of to the the to of to the the the to of the the to of the to the the <EOS>
",0,1,0,1,0,0
666," s of of s of s . of s . . <EOS>
",0,0,1,1,1,0
667,"the many his by by by of by to by the by by to of by the in the . in the . <EOS>
",1,1,0,0,0,0
668,"however to to to the to the to the to the to the to on the to the to the on to the to the on <EOS>
",0,1,1,0,1,0
669,"in the the in the the in the for for the in the for for the <EOS>
",1,0,1,1,0,0
670,"the the of of <EOS>
",0,0,0,0,0,1
671,"the in the has that that and has and and has and and and and a and and and and . and . and <EOS>
",0,0,1,0,0,0
672,"they the to to the the the the the the to the the the to in the the the to the the the . of to the . the . the . the . the . to in the . the . the . . the . the . <EOS>
",0,0,1,0,1,0
673,"in have the have the the at at and and and and and with and and with and and and with and and with and and and with and <EOS>
",0,0,0,0,0,0
674,"the the the the church the <EOS>
",0,0,1,1,1,0
675,"he was a a was a which the which on the which which which the which which he on the which the which which which which the which on the <EOS>
",0,0,0,1,1,0
676,"a is is a of of of on of of of on . . of . <EOS>
",0,1,1,1,1,0
677,"at of the the of at the the the the the of the the the the of . the . at the <EOS>
",0,0,0,0,1,1
678,"he of his by to by by to by of to by his by to the by to by of to the by to the by to the . the . . <EOS>
",0,1,1,0,1,1
679,"a is a a a a by a on by . the <EOS>
",0,1,0,0,1,1
680,"on the on the the of the the of the of the of the of the of the . the of . the <EOS>
",1,1,0,0,1,0
681,"the the one the of the the of the the in the the the of the in the . the <EOS>
",0,0,1,1,0,1
682,"the the of the of by the the by of the in the the of and and and of and . and <EOS>
",1,0,0,0,0,1
683,"he he to to in to in to in to the in to the in to the to in to the to in the <EOS>
",0,0,1,0,1,0
684,"the of to the to of to of to the to of the to the to of the to the to the to <EOS>
",1,1,0,1,0,1
685,"  <EOS>
",1,1,1,1,1,0
686,"the of the is of the is of to the of to the the to of to the the to of to the the to of to the the to of to the the to of and to the to the . of to the . the . to of and . . <EOS>
",0,0,1,0,1,0
687,"there are is that that that that of that that that the to the that that with the the that to of that that with the the to of that . the <EOS>
",0,0,0,0,1,1
688,"a is a is a has been has for by for and and and and and and and and and of and . and <EOS>
",0,0,1,0,0,1
689,"this was the was the was the the and and and and and and and and and and and and and of . and . <EOS>
",1,1,1,1,0,1
690,"it is also also also also also also of that it to of that it that and it to that it and to that and that it to and that and to that and . . it . <EOS>
",1,1,0,0,1,0
691,"the the was the of the the the of the in the the <EOS>
",0,0,1,1,1,0
692,"on the on the the the on the the the the the on the the the the the the of the the the of and the on and the the of and <EOS>
",1,0,1,0,0,1
693,"the was was to the to was and to and and to and and to and and to and and to of and to and and to and <EOS>
",0,1,0,1,0,0
694,"the a of of a the of a of the a of the a the of the of the a of that the of the <EOS>
",1,1,1,0,0,1
695,"the is of of of of of the of the of the of the . . of . <EOS>
",1,0,1,1,0,0
696,"in is in the of for for the the the of for for the the the the of for the . the <EOS>
",1,0,1,0,1,0
697,"he the for the for the the for the for the s for the . the <EOS>
",0,1,1,1,1,1
698,"in is the is in the in the the a the in the the <EOS>
",0,1,0,0,1,1
699,"according to to to to by the to the by to the by to the the <EOS>
",1,0,1,1,0,1
700,"in to to to to to the to in the to the to in the to the to the to in the to the . the to . . the . in the . the <EOS>
",0,0,1,0,1,0
701,"in is is an to is the to to the in the to the in the to of to the in the to the . <EOS>
",0,1,1,1,1,1
702,"they to to of to of to to of to of and to and and to and and to and and to of and to and and to and to and to and of and to . and <EOS>
",1,1,0,0,1,0
703,"in his in the from the the the the with the the the the with the the the the <EOS>
",0,0,0,0,0,0
704,"the the of of the of the of the of the of the of . the the . of the <EOS>
",1,0,0,1,0,1
705,"to to to to to to of and to and to and to and to and to and to and to and and to and . and to <EOS>
",0,1,0,0,0,0
706,"the a the a of for the the a the the a the the of the a the the a the . the <EOS>
",1,1,0,0,1,1
707," are are are are are are <EOS>
",0,0,1,0,1,1
708,"his his her her his her that that her that with that her that with her the her that with her the . with her <EOS>
",1,0,0,0,0,0
709,"a was of the of was the of the the of the which of the the of the the which of which the the <EOS>
",0,1,1,0,1,1
710,"in the of that that of that that that that that of that that . of that . <EOS>
",1,1,1,1,1,1
711,"a to to to to to to the to to the to the to and and and to and and and to and and and to and and . and . and . to and <EOS>
",0,1,1,1,0,1
712,"in the in the in the in the in the in the for for in the . <EOS>
",0,1,1,1,0,1
713,"according the to to to to the to of to the to in the to to the to in the to to the to of to and to in the to and to and to of and to and to and to in to and to and . to of and to . and . to and . to and . <EOS>
",1,1,1,0,1,1
714,"the was the the was the to the was the to the by to the the to the to the to the to the to of and to . and . to the . <EOS>
",1,0,0,1,0,1
715,"born born born born born born born is of who the and and and of and and of <EOS>
",1,1,1,0,1,1
716,"this the the the to the the the to the the the the the the <EOS>
",1,0,1,0,0,1
717,"the the of the in the of in the . of the in . the . <EOS>
",0,1,0,0,0,0
718,"in to the the to of the the to the to of the to the to of the to the to the to of and to the to of and to the to of and to in the to the <EOS>
",1,1,1,1,0,1
719,"his was his the that his that the that that that that the <EOS>
",1,1,1,0,1,0
720,"it is is the is is the to it the or or or or or or or or or or or or or or or and or or or and or and or and to and <EOS>
",1,0,1,1,1,0
721,"after the the of on the the on for for the . and for and . for and . and . <EOS>
",0,0,1,1,0,0
722,"according of to of to the of the the of to of the the the of to the the of and and to of and and and and and of to and and <EOS>
",0,0,0,0,1,1
723,"in to to to to of to to of to the to of to the to in the to the to of to the . to in the to <EOS>
",1,0,1,1,1,1
724,"they and and and and and and <EOS>
",0,0,0,0,0,0
725,"the the a in the in the in the the in <EOS>
",0,0,1,1,1,1
726,"the was was of the was of a was of with the the . of . the . with the . of . the <EOS>
",0,1,0,0,1,0
727,"on the on the on the on the on the the on the that on the the on the that on the <EOS>
",1,0,1,1,1,1
728,"in to of to of to the to of of to the to of the to the to of the to the <EOS>
",1,1,0,0,0,0
729,"these and and and and and and and and and and and and . <EOS>
",1,1,0,0,0,0
730,"this was of the of of the the of the in the the of a the in the the of the in the it a and and of and in the . of and . a and . of and . in . . it <EOS>
",1,0,1,0,1,0
731,"it the to the to of the the to the of to the in the the to of that to in the the to that it to of and to that to in the to that and to of that to that and to that to of and to that . that to in and . <EOS>
",0,0,0,0,1,1
732,"some and were and and and and and and and and <EOS>
",0,0,0,0,1,0
733,"the of and and and and and and and and and and and . and . and . <EOS>
",1,0,1,1,1,0
734,"in the is the in the that that in the an that that in that on the on that . on <EOS>
",0,0,0,1,1,1
735,"the the of the the in the the of the in the the the in the the <EOS>
",1,1,0,0,1,1
736,"some also that that that that that that that that that that that that that that that that to that that that to that and to that and to and that to and <EOS>
",1,0,0,1,0,1
737,"this to to to to to to the to to the to the to the to in the <EOS>
",1,1,1,0,1,1
738,"some is some the the the the the this the the the such the such the as the the . the . <EOS>
",1,0,0,1,0,0
739,"he has has has has to by the by and and a to and by to and <EOS>
",1,0,1,0,1,1
740,"the during was the of his during during during during during during during during during during during during during during during during the during of during during during during during during during during during during the the of during the the of the the of . the of . the the . of . the <EOS>
",1,1,0,0,0,1
741,"in of of of of the the the of the the the of the . the . of the . the . of the . the . the . of . . the . <EOS>
",1,0,1,0,1,0
742,"this has has this has this a this the a <EOS>
",1,1,1,1,1,1
743,"he has has has a has has a . <EOS>
",1,0,1,1,0,0
744,"as s and and and and and and and and such and such and such and such and such and and such and and such and and . and . and . <EOS>
",0,1,0,0,0,1
745,"an is an to of to of to which which which which which which which which which which which of to which which which which which which which which which which which which which which which which which of to the which which which which to of which which which which which which which which which which which which to the of to of which to the <EOS>
",0,1,0,0,1,1
746,"it is the the and and and and and and and and and and and it and and and and and and and and and and and and and . and and . and <EOS>
",1,1,1,1,0,0
747,"it is of of of and and and and and and and and and and and and and of and and and and and and and . and and . and <EOS>
",0,1,1,0,0,1
748,"according to to to to of to the to the at to the at and to and and to and and to and to and and to <EOS>
",1,1,1,1,1,0
749,"they that that that that that that and and that and and . <EOS>
",1,1,1,1,0,1
750,"two by by by by by the by the by the the in the . the . <EOS>
",1,1,0,0,0,0
751,"in the one the of the the was the the of his on the the the the of the <EOS>
",1,0,1,1,1,1
752,"the are are the are the by the by which the <EOS>
",0,1,1,1,0,1
753,"he he an in the in the in the in the he in the in the the in and in and . . in and . . <EOS>
",0,1,1,1,0,0
754,"a a a a a a was by by by on by . on . <EOS>
",0,0,0,0,0,1
755,"according to to of to for for and and to and to and to of and to and to and to and and to and to of and to and . and . <EOS>
",1,1,0,1,1,1
756,"as a an an an an an an for for for for and and and and and and on and and and and and on and <EOS>
",0,1,1,0,0,0
757,"in of and and and and and of and and and of and and . of and . . and . <EOS>
",1,0,1,1,1,0
758,"the the the was the her the and and and her and and and which and and which of and and and and and and and which and and and and and and and which and and <EOS>
",1,0,0,0,0,0
759,"it is is the to the not to the the his the not to the the the <EOS>
",0,1,0,0,1,0
760,"a a a a a a the her the the her the the her . the . the <EOS>
",1,1,1,1,1,1
761," of of by of to of the . the the <EOS>
",1,1,1,0,0,1
762,"the has the has of has the has has has the has and of and has of and has to of the the of to of and <EOS>
",0,0,0,0,0,0
763,"a is is a and and and and and and and and by and and a and and by and and . and . a and . <EOS>
",0,0,0,0,1,0
764,"in was to to to was in the to the the to the the to the the to in the the to the . the <EOS>
",1,1,0,1,1,0
765,"a is a a a is by a by by a . . . <EOS>
",0,1,0,0,0,0
766,"the is known known was the known the the was of the as the the the the by of the the of the <EOS>
",0,0,0,0,1,0
767,"the of of the of to of the which of which the the of the of the of the the of to of the . <EOS>
",1,0,0,1,1,1
768,"as is the the who the who the the to of the the to the the to and and to and and to and and <EOS>
",0,1,0,1,1,0
769,"he the of in the in the by that in that by that in that and and in and and that and . in and . <EOS>
",1,0,1,1,0,1
770,"in the to the to of to the to in the to and to and to in and to and to and to of and to <EOS>
",1,0,1,1,0,1
771,"the and and for for and and and and and it and and and it and . and . and . <EOS>
",1,0,1,0,0,1
772,"the to the to of to the to of to the of to of the to of to the of to the of to the of to of the <EOS>
",0,0,1,0,0,0
773,"it is to to to to of of to the the the the the of to the the the the the to the the the of to the the <EOS>
",1,0,0,1,1,1
774,"this the this the the the the the the . <EOS>
",0,1,0,1,0,1
775,"the was the was the of the the and and and of and and and and of and the the the . the the the . the the . the <EOS>
",1,0,0,0,1,1
776,"this s s was which which the which which which which which which the which which which which which which which which <EOS>
",1,1,1,0,0,1
777,"some and and and and and and and and and and and and on and and and <EOS>
",1,0,1,1,1,0
778,"born born born is born an is and and and and and and and and <EOS>
",1,0,0,1,1,1
779,"as is known is known as the of as the the the and and and and and of and and and and and and and and and and and and and and and and <EOS>
",0,1,0,0,0,1
780,"however the of for for for the the of for for the the . <EOS>
",1,0,0,1,0,0
781,"on january is born in on york york and and on and and and on and and and on and <EOS>
",0,1,0,0,0,1
782,"one the one the of the the the his the it the the of the the it the of the the the as the the the of the the in the the . the <EOS>
",1,0,1,1,1,0
783,"his is is his of his of and and of and and and of and and of and and and of and . and of and . and with and of and . and . <EOS>
",1,1,1,0,1,0
784,"it the that that that that in it that that it and and in the it that and that and it and that and and . that and . <EOS>
",0,0,0,1,1,0
785,"he is is known is the known his the the that that that the that that that . that . <EOS>
",1,1,0,1,0,0
786,"however s the was was the was the the was the was the the was the in the the the on the the the of the <EOS>
",0,1,0,1,0,0
787,"he is is is is his the the that that that that that that that that that <EOS>
",0,1,1,0,1,1
788,"in the to to to the to to to the to to and to and to and to and to and to and to and to and to and to and to to and to and to and to and to and to <EOS>
",0,1,1,0,0,1
789,"in to the to the to the to the to of to the to of the to the to of to the to the to of to the <EOS>
",1,0,0,1,0,0
790,"it s the s the to the and to and and and to and and to and and to and and to and . <EOS>
",0,0,1,1,0,0
791,"it was was was to was to and it and and and it to and and and to and and to and and to and and to and . <EOS>
",0,0,1,1,1,0
792,"in the the the the it the the it and and and of and . and and . and . it and <EOS>
",1,0,0,1,1,0
793,"he is is is his the by the by the by to the the the the the by to the the the the to the the <EOS>
",1,0,0,0,0,0
794,"some are and and and and and and and are of and and of and . of . and <EOS>
",0,1,1,1,1,1
795,"one to to of to the to the of to the the of to the the the to of the the to the the to in the the the to of the the to the the . the in the the . the . the <EOS>
",0,0,0,0,0,0
796,"these of of of these these of and and and and it and and and . it and <EOS>
",1,0,1,0,0,0
797,"they and and and and and and to and and and to and <EOS>
",1,1,1,1,1,1
798,"at to the to at the to and and a and to and and to and and . and . to and <EOS>
",0,1,1,1,0,1
799,"they is to to by to by to by the by of to the the by of to the . the . . . the <EOS>
",1,0,0,1,1,1
800,"a a a a and and and and and and and and and . and . and <EOS>
",0,0,1,1,0,1
801,"by by by by by and and and and and and and and and and . and . and <EOS>
",0,1,1,0,0,1
802,"at the at at at at at the . . <EOS>
",0,0,0,1,1,1
803,"a a a to to by to and and to in the to the the to the in to the the to the the to the . the <EOS>
",1,0,0,1,0,1
804,"on the to to the on to the to on to the to which on to the to the to the on <EOS>
",0,0,1,1,0,0
805,"a of of of of of of of . <EOS>
",0,0,1,1,0,1
806,"they to to to that that and that that and to that that and to that and to that and . that to and . <EOS>
",0,0,0,1,1,0
807,"a a a a <EOS>
",0,1,0,1,1,1
808,"the of of of are of on the of by on of the of by on the of by of on the <EOS>
",0,0,0,0,0,1
809,"it and and and and and and and and their and their or and and or or or and or and <EOS>
",1,0,0,0,0,1
810,"in that that that that that that that that that that that that that that that that that that that <EOS>
",0,0,1,1,0,0
811,"the is the is of the the of and and and and and and of and and and of and and . of . and . of . <EOS>
",0,1,1,1,0,0
812,"in his and and and and and and and and and with is and with and . in with <EOS>
",1,1,0,0,1,1
813,"the also also also also also also also the to to by to the to by to the by to . . <EOS>
",1,1,1,0,0,1
814,"by a by the by the the the <EOS>
",0,0,0,1,0,1
815,"the the of in the the in the of the in the of the in the the of . in the the in the . of . in the . <EOS>
",1,0,0,0,1,1
816," of of of are of are of the <EOS>
",0,0,1,1,0,0
817,"the the the in the the the in the the the the the in the the the the the in the the the the of and and and and <EOS>
",0,1,0,0,0,0
818,"in the the the to the in the to the and to in the the to and and . <EOS>
",0,1,0,1,1,0
819,"in of the of the the and and and and and and and and and and and and <EOS>
",1,0,0,0,1,1
820,"the s s the to to to the to the to the the to the the the to the the and to of and and and and to and and and and to and and and and to and and and to and and of and to and and . and <EOS>
",0,0,0,1,1,1
821,"it the time time the time the not to the it the it to the the it and and and and and or and or and or to and <EOS>
",0,1,1,1,1,1
822,"the the the was the and to and and and and and and to and and and to and and and to and . and <EOS>
",1,0,0,1,0,1
823,"the was to the was in to to the in to to the in to to the to in to the to to in to the to . to in the to . to the to . <EOS>
",0,1,0,1,0,0
824,"he is in in in the . in . <EOS>
",1,0,1,1,1,0
825,"the s the to the to of to the in the to to the to in the to to and to and to in and to and to and to and to and of to and to and and to and <EOS>
",0,1,1,1,0,1
826,"as to the of to of the the the the of to the the the to of the the to the the to of the to the the to of the to the the to the to of the to the the to of the to <EOS>
",1,0,1,0,1,1
827,"in the the the the was the the in the the the the s the . the <EOS>
",0,0,1,1,0,0
828,"by is is by by and and and of and and and of and and and and and and . and <EOS>
",0,0,1,0,1,1
829,"as the of of the the of the the of the the <EOS>
",0,0,0,0,0,0
830,"the the is is of of and and and of and and of and and of and and of and and and <EOS>
",0,0,0,0,0,0
831,"an born born is an the an is american the of who the the an the of who the the the an the of and and and <EOS>
",0,0,1,0,0,0
832,"the the of of was of the by of and in the the and and of and and and and and in and . and and <EOS>
",1,0,0,0,1,0
833,"a has has has to the of a to the of the the a to of the the to of the a to of the . <EOS>
",0,0,1,1,1,0
834,"a a a a a or or or or or or or <EOS>
",0,0,0,1,0,0
835,"his with born comedian his with comedian with with comedian with the <EOS>
",1,1,0,0,1,0
836,"according is of of is of of the the of of the the the of of the the the of . the <EOS>
",1,0,1,1,0,1
837,"in the to in the the the the to the the the the to in the . the <EOS>
",0,0,0,0,0,1
838,"in to to to the to the to the the to the which to the the to the to the to the <EOS>
",0,0,0,0,0,0
839,"the the the the the the in the the it to the the the it to the on and <EOS>
",1,1,1,1,1,1
840,"she was was was to that that that that that to that that that to that that to that . . <EOS>
",1,0,1,0,0,1
841,"as the has for for for for for the the of or or as the or or or or or or or or or <EOS>
",1,0,1,0,0,1
842,"many also also also also also also also also also also also also also also also also also also to also also and and and to and and by to and and in to by and to and and to in and to and <EOS>
",1,0,0,0,0,1
843,"the in the of of of and its and and has its and of and has its and of and of and and of and . of and . <EOS>
",0,0,1,0,1,0
844,"according to to to the to the to the to the to the the to of to the the the to the the to of to the . <EOS>
",0,1,0,1,0,1
845,"according to by and and and and and to by to and and . and . <EOS>
",1,1,1,1,1,1
846,"in the of as the the of the has as the the of the a the <EOS>
",0,0,1,1,0,0
847,"his his and and was and and and and and and his by and and and and with and and <EOS>
",1,0,0,0,0,0
848,"as has has has has has has has has has has has of the the of of the . the of as the the . the . of . the <EOS>
",0,0,0,0,1,0
849,"some to to to the to the to the to and to and to and to and to and to and to and to and to and to and to and to and to and to and <EOS>
",1,0,0,0,1,1
850,"this was the was the the the the the the the the the the the the the the the the the the the the the the <EOS>
",0,1,1,1,0,1
851,"the are the are the or or and or and or and or and or and or and <EOS>
",1,1,1,1,1,0
852,"in the the the the he the the was the the he the the of the the the he the the the of the the he the the <EOS>
",0,1,1,0,0,0
853,"according the to the to the the of to the the the of to the the the the to of the the to the the the of to the the the to of the the to of the the . the <EOS>
",0,1,0,1,0,0
854,"they a a and a and and a and and and and a and and and to and and a and and to and <EOS>
",0,1,1,0,1,1
855,"on a a a on a . . a . on . . <EOS>
",0,0,0,0,0,1
856,"in has has has has has to . . <EOS>
",1,1,0,0,0,1
857,"the was the of for for for the that that that that that that that that that that that that and that on and and . that that that . <EOS>
",0,1,0,1,1,1
858,"he a a a for of for the a the a the with the <EOS>
",0,1,0,0,1,0
859,"the was the to the to the to the the to the the to the the to the the <EOS>
",1,1,1,0,0,0
860,"in an an an an an an an an an the in the an of to the of in the the an the of to the of and <EOS>
",0,0,1,1,0,0
861,"to to to to to the the to the to the to of the to the to the to of . the <EOS>
",1,0,0,1,0,1
862,"he is is of of is of is of to of by of to of by and the by to of the the by to of the the the . the <EOS>
",0,0,1,1,1,1
863,"the the the of the the the the the the the the by the the the in the the . the <EOS>
",1,1,1,0,0,1
864,"at march at at of of at at of at of at of at on <EOS>
",0,1,1,1,0,0
865,"a is is and and and and and and and and and and and and and and and . and and <EOS>
",1,1,1,0,0,0
866,"according the the the the the to the the the of to the the the of to the the the to of the the to the the of to the the of to the the <EOS>
",0,0,0,1,0,1
867,"the also also the of the the of the the of the the of the the of the the of to the of the the of to the the of to the the <EOS>
",0,1,1,1,1,0
868,"he of his to the of to the the of to the on the the the <EOS>
",0,0,0,0,0,1
869,"there are are are are of who of are of are of who the the the the the the of the the the of the the the of on <EOS>
",1,1,1,0,1,0
870,"the is also also is the to the to the by to the by to the by to by of to the <EOS>
",0,1,0,1,0,1
871,"on on s on on of to of to and and to of and to and and to and and to of and to and to and or to and or or or to or or . or . or or . <EOS>
",0,0,1,0,1,0
872,"the the of the the the of the the of the the of that the that that of that and the that that and of and that and that and that and of and that and that and <EOS>
",0,0,1,1,1,0
873,"in is of the the of is the the the the by the the of the the . the the <EOS>
",1,0,0,1,1,1
874,"her was was the was of of the the and and of and of and the of and of and the of and . the of . the <EOS>
",1,0,0,0,1,1
875,"the are of the are of are the are of and and are and and and of and and . and and <EOS>
",1,0,0,0,1,1
876," have been been have with have on with the with the on with the on <EOS>
",1,0,1,1,0,1
877,"he was the in the in the and and and in and and and and in and and and for and . <EOS>
",0,1,0,0,1,0
878,"the also also also also also the of the the of the the of the the in the the the of . the <EOS>
",1,1,0,1,0,0
879,"an is is a is to to an to by to by to by to the to in to the to . the <EOS>
",1,1,1,1,1,0
880,"born born born born born born who who and and and and and and and and . and . <EOS>
",1,1,0,0,0,1
881,"according to to to the to of the to the the to the the to of the to the the to the the to of the to the the to the to of the to the the to of . the <EOS>
",1,1,1,1,0,1
882,"the are are are are are are the to the by to by the to by the to of the the . the <EOS>
",0,0,0,0,1,1
883,"according to to to the and and and to or and or to or or or or or to and or or or to or or <EOS>
",1,1,0,1,1,1
884,"the is the is is a for for for for the the the on the the to the on the <EOS>
",0,1,0,1,1,1
885,"the is the is an of is in the an of that in the an an an the that that that that that that and that that and that that that that on and . of that <EOS>
",0,1,1,0,0,0
886,"the the a not . . . <EOS>
",0,1,0,1,1,1
887,"and and and and <EOS>
",0,0,0,0,0,1
888,"as to of to from to of to of from to the to of to the . from to the <EOS>
",1,0,1,1,1,0
889," to the to the to the to the the to the to the to the the to the and to and and . and <EOS>
",0,1,1,0,1,1
890,"some to to to to to to as in the to the to in the to the to as the to the to the to in the to the <EOS>
",0,0,1,0,1,1
891,"in the of the the war of war war war war war of the war war war war war war war the war war war war war war war the war war war war war war war war war war war war <EOS>
",0,0,1,0,1,1
892,"one was also the of of of the the in the of the in the of the in the . in the <EOS>
",1,1,0,0,0,0
893,"in to to to to to to to and and to and and to and and to and to and to and to and to and to and . and . <EOS>
",0,0,0,1,0,1
894,"some the to to of to the the the to in the the to the of the <EOS>
",0,1,1,1,1,0
895,"the of the of the the of the the by of the the by of the the of . the <EOS>
",0,0,0,1,1,0
896,"the the the and and and and and and and and and . and <EOS>
",1,0,0,0,0,1
897,"as the a the a who the the in the a the in the . the . in the . . . the <EOS>
",1,0,1,1,1,1
898,". . . may . . may . . . may . . . . and . . . and . <EOS>
",1,0,1,0,1,0
899,"the to to to to to by to by to by to by to by to by to . . <EOS>
",1,0,0,0,0,0
900,"in of of s of the the the the of and and and and and of and and and and and and and and and and and and and and and and <EOS>
",1,0,0,0,1,0
901,"some that that that that that that that that . <EOS>
",0,0,0,0,0,0
902,"the is is of the of by and and by and of and and by and and and . and and . and . and . <EOS>
",1,1,0,0,1,1
